Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
386.835,198.883,0.736116,390.76,360.716,0.264201,219.776,339.839,0.393866,150.598,454.686,0.054577,0,0,0,569.55,371.168,0.0784607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.691,162.38,0.864876,422.038,153.222,0.835406,308.547,170.182,0.706029,467.75,154.536,0.715156
386.81,197.592,0.718216,403.795,360.71,0.240565,222.37,339.834,0.36617,0.0,0.0,0.0,0,0,0,599.551,363.335,0.130151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.699,162.389,0.857809,422.03,153.222,0.840185,308.516,170.159,0.698714,466.472,155.826,0.688791
385.519,198.876,0.715814,401.196,362.035,0.246608,223.658,339.85,0.360468,0.0,0.0,0.0,0,0,0,596.955,368.558,0.164783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.927,162.394,0.865263,422.024,153.238,0.830894,308.573,170.171,0.710919,466.432,157.11,0.719804
386.821,195.018,0.719323,393.372,360.742,0.264656,219.776,341.148,0.372167,0.0,0.0,0.0,0,0,0,599.584,367.254,0.16793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.936,162.379,0.881935,422.034,153.23,0.838758,308.546,170.191,0.717103,466.491,154.497,0.714253
388.112,197.599,0.724865,402.486,362.036,0.222234,222.37,339.871,0.37674,150.588,452.104,0.0692827,0,0,0,598.26,362.028,0.0911343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.948,162.407,0.876087,422.034,153.237,0.826603,308.549,170.154,0.697839,466.463,157.14,0.706957
385.547,197.59,0.730395,399.881,360.742,0.238683,222.361,339.835,0.386356,151.915,452.104,0.12081,0,0,0,596.963,367.257,0.113645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348.919,162.376,0.844535,420.753,154.508,0.787674,308.573,170.174,0.712754,466.467,155.82,0.713354
386.814,194.977,0.723075,398.582,362.049,0.245115,222.375,339.829,0.374393,0.0,0.0,0.0,0,0,0,596.965,368.564,0.171256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.653,163.627,0.794971,420.781,154.511,0.750979,308.57,170.145,0.693782,466.448,154.504,0.716131
385.512,197.57,0.724673,393.367,360.715,0.243938,223.663,339.821,0.387184,0.0,0.0,0.0,0,0,0,594.352,364.659,0.0972572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.645,162.378,0.844343,420.763,155.815,0.770676,308.532,168.867,0.697058,466.436,158.4,0.712604
384.251,197.596,0.718059,399.88,360.707,0.256647,222.394,338.555,0.380839,150.588,452.076,0.0805881,0,0,0,596.969,364.646,0.0840259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.661,163.639,0.829612,420.79,154.536,0.791017,308.553,171.447,0.716898,466.44,157.124,0.703626
385.548,198.87,0.715024,393.364,359.437,0.247513,222.377,338.542,0.387722,150.59,449.478,0.0836687,0,0,0,595.655,363.343,0.0594427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347.684,163.634,0.832548,422.027,154.515,0.809223,308.56,170.161,0.700567,466.47,155.806,0.686882
