Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
318.921,235.474,0.760732,305.889,394.666,0.308367,142.755,405.112,0.31313,0,0,0,0,0,0,441.627,256.302,0.155295,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.219,200.175,0.773214,355.505,202.817,0.811869,235.4,214.556,0.514318,394.683,208.02,0.601232
317.674,234.126,0.767043,311.129,401.182,0.239246,142.781,410.322,0.3066,0,0,0,0,0,0,444.24,296.762,0.0663981,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.909,195.002,0.827606,359.408,198.886,0.788924,235.43,217.16,0.487146,401.208,213.228,0.551396
318.96,234.08,0.755499,313.751,405.121,0.294015,147.982,411.644,0.325749,0,0,0,0,0,0,486.025,402.471,0.280238,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.163,193.702,0.871965,359.428,196.302,0.790979,235.453,213.262,0.440619,395.968,213.221,0.57283
318.925,234.084,0.750977,318.977,415.535,0.299164,147.975,415.563,0.318878,0,0,0,0,0,0,484.708,403.815,0.331098,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.51,194.956,0.829407,360.789,198.89,0.720601,239.336,219.782,0.466376,401.148,214.592,0.493247
320.299,234.164,0.711711,321.57,411.632,0.324293,149.281,415.561,0.335218,0,0,0,0,0,0,486.019,411.607,0.315869,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.813,194.979,0.794687,364.65,201.459,0.734264,241.964,222.396,0.541157,401.208,215.876,0.540217
322.883,235.417,0.690089,318.953,412.946,0.323037,153.198,412.923,0.327807,0,0,0,0,0,0,486.041,411.652,0.31297,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.014,196.259,0.771052,368.556,201.476,0.758015,245.874,218.48,0.500035,410.297,222.358,0.514563
328.103,235.462,0.741523,321.572,409.017,0.324282,151.91,412.945,0.325407,0,0,0,0,0,0,487.326,412.939,0.302564,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.342,197.567,0.805918,371.145,202.802,0.808986,243.264,219.782,0.439504,414.26,224.979,0.483183
329.444,236.78,0.73659,313.75,411.63,0.313998,149.294,414.237,0.327907,0,0,0,0,0,0,492.543,412.943,0.285409,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.612,200.178,0.811137,376.38,204.088,0.770616,244.544,218.481,0.444703,415.564,224.987,0.454248
329.436,241.939,0.740053,318.959,412.942,0.321192,147.974,415.56,0.319301,0,0,0,0,0,0,495.17,416.844,0.281629,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.365,202.771,0.873019,376.4,204.127,0.776137,245.894,222.368,0.469215,416.867,223.71,0.450753
330.742,244.532,0.76463,317.634,411.648,0.320155,147.99,414.236,0.316273,0,0,0,0,0,0,496.463,418.163,0.272268,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.344,204.056,0.900389,378.957,205.442,0.760144,244.543,223.65,0.467489,418.16,223.705,0.492174
329.433,245.854,0.76485,320.254,412.924,0.320032,144.059,414.25,0.30162,0,0,0,0,0,0,493.862,412.913,0.30521,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.277,204.109,0.876621,378.999,208.045,0.757136,243.251,223.646,0.465937,419.45,225.025,0.498589
330.742,247.167,0.729039,318.973,411.629,0.315332,142.779,412.951,0.307843,0,0,0,0,0,0,495.169,415.548,0.273109,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.319,205.451,0.814337,380.257,211.912,0.79113,243.229,223.664,0.480218,423.362,230.207,0.425458
330.689,248.464,0.686138,316.363,405.128,0.357039,142.761,412.938,0.287553,0,0,0,0,0,0,493.852,416.841,0.279738,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.294,206.712,0.814696,378.991,211.951,0.802364,241.933,226.319,0.447707,420.745,226.323,0.470809
329.425,249.776,0.702451,316.331,409.018,0.347,141.444,412.913,0.306146,0,0,0,0,0,0,493.84,415.552,0.28437,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.049,205.461,0.818368,376.399,213.192,0.779049,240.635,227.586,0.472609,420.74,227.607,0.461121
329.421,248.505,0.712823,315.048,410.298,0.33279,141.47,411.628,0.303404,0,0,0,0,0,0,495.167,416.846,0.286032,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.989,205.451,0.80404,373.776,211.958,0.771745,238.038,227.606,0.466957,420.765,228.895,0.493277
329.404,249.793,0.70054,317.644,411.594,0.324621,138.845,416.847,0.274934,0,0,0,0,0,0,491.235,412.952,0.285341,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.708,206.72,0.771759,373.764,211.951,0.759853,236.754,228.921,0.447761,416.844,228.906,0.440433
326.812,249.811,0.669229,317.672,410.325,0.304647,138.855,415.551,0.257569,0,0,0,0,0,0,488.639,412.948,0.270326,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.401,208.004,0.776725,372.463,213.196,0.781366,234.146,228.896,0.484262,415.544,226.328,0.451715
328.064,254.964,0.640685,318.966,411.652,0.295061,140.155,412.96,0.274798,0,0,0,0,0,0,492.56,418.146,0.263417,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.834,210.602,0.762504,371.207,213.253,0.803707,234.164,227.615,0.450059,419.465,226.288,0.476817
325.489,254.966,0.582608,318.959,411.612,0.282394,137.535,414.23,0.280348,0,0,0,0,0,0,495.147,418.149,0.258799,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.491,211.888,0.773005,371.19,214.509,0.798959,235.426,225.018,0.488326,414.23,226.315,0.553742
322.875,254.989,0.597465,317.668,411.604,0.264618,136.235,412.94,0.287106,0,0,0,0,0,0,491.237,412.954,0.286581,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.215,211.913,0.809343,371.137,214.498,0.795155,234.117,226.313,0.502846,414.245,227.608,0.537499
322.864,255.002,0.606201,318.946,412.944,0.26986,134.933,411.64,0.271957,0,0,0,0,0,0,491.244,412.952,0.291777,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.912,211.917,0.838401,369.892,214.536,0.802582,228.905,230.201,0.464935,416.843,228.919,0.456467
320.28,255.042,0.590317,317.673,412.949,0.281203,134.925,412.95,0.26898,0,0,0,0,0,0,493.842,412.93,0.28346,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.907,211.962,0.839806,369.88,214.56,0.805123,231.532,227.611,0.500065,412.97,227.623,0.499176
320.269,255.008,0.600882,317.659,411.6,0.286799,133.627,411.623,0.281713,0,0,0,0,0,0,487.339,410.337,0.294947,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.914,213.194,0.820225,368.564,214.543,0.783522,231.508,230.223,0.481746,411.653,228.926,0.503403
318.993,255.012,0.596657,312.43,411.602,0.282098,131.015,412.947,0.280122,0,0,0,0,0,0,491.247,411.645,0.283338,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.861,213.197,0.824236,368.576,213.294,0.793397,228.916,227.621,0.457097,412.935,226.309,0.455599
318.986,254.999,0.568343,315.051,411.632,0.279269,131.029,411.643,0.271568,0,0,0,0,0,0,491.242,415.538,0.264835,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.596,211.934,0.792665,368.523,213.235,0.771835,228.887,225.003,0.433762,412.93,223.705,0.452051
318.986,254.979,0.546179,309.825,411.597,0.281886,129.706,410.319,0.287427,0,0,0,0,0,0,489.944,412.937,0.271119,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.866,208.034,0.657031,364.643,213.247,0.697234,227.584,218.454,0.410073,412.95,219.78,0.401256
318.956,249.79,0.536816,308.547,411.627,0.283252,128.412,411.611,0.282353,0,0,0,0,0,0,495.18,419.474,0.271267,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273.282,206.743,0.585257,362.042,206.721,0.64219,226.313,215.868,0.339843,414.248,214.564,0.460195
320.257,247.209,0.542,308.531,411.613,0.297067,129.714,411.63,0.282767,0,0,0,0,0,0,493.84,414.246,0.270966,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.861,206.716,0.662707,365.945,209.34,0.622244,232.828,215.877,0.420359,418.153,213.264,0.41841
318.977,248.469,0.571304,309.815,411.61,0.291656,0.0,0.0,0.0,0,0,0,0,0,0,492.553,412.959,0.261529,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,368.537,210.61,0.684045,0.0,0.0,0.0,412.976,218.478,0.538015
318.996,245.906,0.590817,317.647,412.96,0.264059,129.726,412.949,0.279742,0,0,0,0,0,0,496.486,414.243,0.271652,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.609,204.069,0.841226,372.503,205.443,0.719668,234.134,219.76,0.482867,419.445,221.09,0.477379
318.979,245.866,0.613277,316.352,411.622,0.315022,131.025,414.253,0.261167,0,0,0,0,0,0,497.771,419.45,0.257093,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.591,202.84,0.849724,372.512,204.117,0.755042,232.829,222.384,0.491653,416.862,217.176,0.479108
318.937,245.89,0.623887,317.659,411.641,0.289116,131.002,412.946,0.284706,0,0,0,0,0,0,499.087,416.849,0.254589,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.585,204.133,0.740027,371.145,205.429,0.68003,234.087,219.788,0.485319,419.479,214.559,0.489127
317.654,245.877,0.517453,317.665,411.634,0.298583,128.408,416.849,0.261323,0,0,0,0,0,0,501.685,418.164,0.258372,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.559,206.738,0.641671,368.565,206.724,0.653117,232.835,221.091,0.404585,419.474,211.928,0.460754
317.673,245.85,0.490791,316.332,411.642,0.306554,128.417,418.148,0.256635,0,0,0,0,0,0,500.372,423.397,0.229459,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.965,205.404,0.651305,369.864,204.164,0.673008,232.824,221.057,0.407719,414.272,214.576,0.589526
318.952,247.19,0.493618,316.36,410.334,0.290544,0.0,0.0,0.0,0,0,0,0,0,0,497.782,415.561,0.252351,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,371.206,204.167,0.696593,0.0,0.0,0.0,416.848,214.584,0.550081
320.289,247.192,0.575515,318.961,411.601,0.289958,129.723,414.259,0.276351,0,0,0,0,0,0,497.773,414.234,0.274155,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.884,202.848,0.852667,372.461,205.437,0.706325,236.719,214.566,0.583596,416.842,214.588,0.541272
322.866,247.197,0.602996,317.663,411.627,0.262395,131.003,414.251,0.275434,0,0,0,0,0,0,496.459,416.858,0.257381,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.154,202.857,0.866169,375.072,205.448,0.705676,234.135,217.176,0.497468,416.86,219.772,0.532609
325.489,247.211,0.572586,317.661,411.634,0.280568,128.4,416.862,0.282999,0,0,0,0,0,0,496.469,419.47,0.26857,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.203,204.061,0.882609,373.79,206.722,0.718892,236.719,217.151,0.462279,416.846,221.09,0.56911
324.188,249.801,0.550324,316.363,411.624,0.271532,131.003,415.547,0.274542,0,0,0,0,0,0,491.254,416.855,0.246602,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.493,204.101,0.856991,373.782,206.749,0.721784,236.725,219.759,0.456986,416.868,222.35,0.574361
322.884,248.496,0.587063,318.945,411.603,0.279233,132.333,412.929,0.272809,0,0,0,0,0,0,495.153,419.474,0.276035,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.101,204.158,0.796595,372.495,209.328,0.744006,235.454,223.687,0.433591,420.739,222.354,0.498603
326.793,249.786,0.568978,318.949,411.64,0.265289,132.331,414.256,0.274159,0,0,0,0,0,0,496.471,420.78,0.276889,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.411,204.168,0.816282,372.513,210.644,0.734186,235.425,227.591,0.430941,414.24,222.397,0.606717
325.497,247.203,0.636036,317.68,412.918,0.276855,132.332,414.256,0.27287,0,0,0,0,0,0,495.155,420.756,0.259011,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.428,204.158,0.824397,372.484,209.326,0.738533,236.721,222.387,0.44121,414.268,222.374,0.592325
325.494,245.905,0.627187,318.979,412.938,0.273339,133.638,412.924,0.28181,0,0,0,0,0,0,496.473,419.462,0.287117,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.695,204.144,0.823948,372.479,208.034,0.729949,234.161,219.753,0.454636,414.272,223.641,0.577091
325.497,245.917,0.607781,318.955,412.929,0.274515,131.039,414.259,0.282712,0,0,0,0,0,0,495.169,418.148,0.289268,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.133,204.136,0.83362,372.493,205.437,0.755206,235.456,218.481,0.464644,419.455,222.355,0.53564
325.472,245.854,0.641164,317.671,412.935,0.277814,136.24,412.957,0.280378,0,0,0,0,0,0,496.451,418.15,0.271632,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282.415,204.116,0.848313,371.19,205.395,0.755281,235.467,215.889,0.476699,412.892,219.774,0.671275
320.274,244.6,0.686749,318.952,412.953,0.27154,133.619,414.254,0.286953,0,0,0,0,0,0,491.256,414.263,0.281672,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.096,204.09,0.837777,372.504,204.137,0.731784,235.449,218.469,0.452627,414.247,217.169,0.545187
320.293,243.264,0.661061,312.444,411.655,0.285318,134.934,411.643,0.283628,0,0,0,0,0,0,493.858,415.538,0.273598,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.525,202.741,0.813849,371.147,204.122,0.781804,235.413,221.068,0.417786,412.933,215.848,0.5892
320.267,241.945,0.655221,312.434,410.337,0.284315,134.933,411.63,0.295276,0,0,0,0,0,0,491.234,418.159,0.252612,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.482,201.479,0.804064,369.894,202.849,0.818079,236.752,213.267,0.511764,412.937,215.862,0.55093
320.28,239.354,0.652818,315.056,411.631,0.283292,136.246,411.62,0.289008,0,0,0,0,0,0,495.145,416.855,0.264835,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.898,198.894,0.803231,369.84,202.786,0.816422,234.152,215.853,0.453304,411.606,214.545,0.569258
318.967,238.055,0.697511,311.127,411.637,0.283059,136.236,411.614,0.301056,0,0,0,0,0,0,495.154,416.846,0.27783,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.869,200.171,0.812693,368.552,201.483,0.759303,234.117,215.858,0.517722,409.021,211.921,0.606224
318.965,238.03,0.701626,313.744,411.631,0.277094,138.841,410.329,0.291567,0,0,0,0,0,0,493.842,415.557,0.264803,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.572,198.903,0.788491,368.524,200.208,0.741657,234.13,213.251,0.461946,411.621,209.316,0.528922
318.944,238.058,0.695614,317.633,411.614,0.277305,133.622,412.938,0.279218,0,0,0,0,0,0,493.839,411.648,0.29478,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.567,201.456,0.821901,368.534,200.199,0.756643,232.831,215.856,0.425018,410.337,209.339,0.513878
320.277,239.33,0.696136,317.628,412.933,0.295231,132.337,412.92,0.276,0,0,0,0,0,0,491.235,415.552,0.271152,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.886,200.194,0.808725,368.553,201.497,0.77137,232.798,215.875,0.447273,410.332,213.276,0.557215
320.256,240.671,0.681746,315.04,411.605,0.290719,133.631,411.63,0.281822,0,0,0,0,0,0,489.929,412.963,0.276473,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.899,201.501,0.813041,369.9,202.819,0.820812,234.14,217.145,0.459317,414.244,215.866,0.5268
325.463,244.547,0.709945,316.36,409.002,0.301552,134.94,409.033,0.286989,0,0,0,0,0,0,491.244,414.237,0.277941,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.205,202.767,0.855218,372.49,204.072,0.759919,234.092,222.396,0.418128,418.169,215.888,0.460463
328.058,244.571,0.698062,317.652,410.315,0.306906,137.54,409.028,0.285973,0,0,0,0,0,0,495.175,411.645,0.310516,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.799,202.78,0.836086,373.798,204.072,0.765648,234.136,219.782,0.416574,422.086,219.755,0.397312
328.096,244.578,0.63041,320.265,411.636,0.290609,136.232,411.633,0.282018,0,0,0,0,0,0,496.491,412.932,0.308643,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.504,202.738,0.812144,375.095,204.088,0.765122,235.429,219.788,0.439185,422.032,215.85,0.460404
328.117,244.583,0.657337,318.967,411.656,0.300739,136.24,411.633,0.288131,0,0,0,0,0,0,500.372,414.261,0.287614,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.112,202.813,0.814858,376.378,204.118,0.76162,235.44,221.083,0.473493,422.061,218.487,0.479736
328.077,245.865,0.647614,318.952,411.645,0.303824,138.839,411.63,0.284129,0,0,0,0,0,0,496.473,414.259,0.28057,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.811,202.801,0.817759,377.674,204.128,0.763787,234.155,223.649,0.438524,422.105,214.584,0.481068
328.105,245.835,0.692837,316.356,411.61,0.293354,136.245,411.625,0.281921,0,0,0,0,0,0,496.475,414.236,0.287324,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.726,202.84,0.816446,376.383,204.178,0.744923,235.403,222.385,0.424883,420.757,215.859,0.499767
326.762,245.874,0.647907,321.579,411.609,0.29803,136.239,411.612,0.290424,0,0,0,0,0,0,495.151,414.24,0.284846,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281.123,202.796,0.789701,375.071,204.15,0.745883,234.141,219.764,0.439342,420.744,217.18,0.490204
321.573,244.597,0.606089,318.954,410.303,0.301373,138.838,411.64,0.267737,0,0,0,0,0,0,493.837,411.609,0.288694,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278.523,202.783,0.797531,371.216,204.129,0.748216,234.085,223.667,0.403682,412.958,217.149,0.607669
320.298,244.565,0.646127,318.965,410.319,0.279842,137.539,411.62,0.287153,0,0,0,0,0,0,493.839,414.258,0.257498,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.204,202.747,0.83965,371.138,204.095,0.78652,234.16,215.877,0.418138,415.552,214.581,0.536249
320.283,244.538,0.668468,316.353,407.718,0.306094,137.55,411.618,0.288817,0,0,0,0,0,0,493.86,412.913,0.279632,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277.216,202.752,0.843534,369.834,204.08,0.775341,234.13,217.154,0.397736,418.138,214.525,0.473643
