Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
277.224,329.417,0.890298,292.862,431.177,0.488629,178.002,435.139,0.44147,0,0,0,0,0,0,411.615,414.244,0.471161,455.989,476.941,0.0545199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.008,308.474,0.981135,299.421,307.194,0.955211,228.886,328.139,0.718241,334.639,317.684,0.889836
277.234,329.42,0.892983,291.562,431.193,0.495092,178.006,435.145,0.437883,0,0,0,0,0,0,411.612,414.241,0.469717,454.758,476.941,0.0520702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.012,308.475,0.983005,299.419,307.196,0.959222,227.623,328.106,0.716966,334.648,317.672,0.892255
277.23,329.421,0.894067,291.556,431.186,0.495065,178.006,435.148,0.436266,0,0,0,0,0,0,411.614,414.236,0.470267,454.757,476.941,0.0520917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.011,308.476,0.9817,299.419,307.196,0.958637,227.625,328.112,0.7164,334.648,317.674,0.892834
277.23,329.421,0.894118,291.563,431.188,0.494858,178.009,435.146,0.437326,0,0,0,0,0,0,411.613,414.238,0.47009,454.758,476.941,0.051962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.011,308.477,0.981982,299.419,307.196,0.958652,227.626,328.112,0.716436,334.648,317.674,0.892898
277.23,329.421,0.894118,291.563,431.188,0.494858,178.009,435.146,0.437326,0,0,0,0,0,0,411.613,414.238,0.47009,454.758,476.941,0.051962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.011,308.477,0.981982,299.419,307.196,0.958652,227.626,328.112,0.716436,334.648,317.674,0.892898
277.23,329.421,0.894324,291.55,431.191,0.494855,178.012,435.146,0.436982,0,0,0,0,0,0,411.612,414.237,0.469726,454.757,476.941,0.0520239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.012,308.476,0.981426,299.419,307.196,0.958867,227.627,328.106,0.714827,334.648,317.674,0.892834
277.236,329.421,0.894326,290.247,431.185,0.494769,177.998,435.141,0.437126,0,0,0,0,0,0,411.613,414.227,0.470403,454.758,476.941,0.0521875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.014,308.475,0.981623,299.433,307.193,0.953567,227.625,328.109,0.716884,334.647,317.679,0.893252
277.236,329.42,0.894383,290.253,431.186,0.494588,177.998,435.143,0.436698,0,0,0,0,0,0,411.615,414.229,0.470979,454.758,476.941,0.0519539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.016,308.475,0.983032,299.433,307.194,0.9537,227.623,328.106,0.724442,334.648,317.677,0.893027
278.477,329.425,0.885821,291.541,431.199,0.496212,178.011,435.154,0.431748,0,0,0,0,0,0,411.615,414.256,0.466309,455.995,476.941,0.0539622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.04,308.476,0.97457,301.987,307.175,0.921467,228.922,328.086,0.735516,334.635,317.679,0.882027
277.256,329.426,0.887788,290.241,428.603,0.490339,179.3,435.111,0.443483,0,0,0,0,0,0,411.611,414.246,0.468522,454.752,476.941,0.0560858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.041,308.48,0.978526,300.715,307.188,0.931593,228.925,329.376,0.743702,334.629,317.688,0.891328
