Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
407.794,300.79,0.719797,418.099,416.805,0.32403,249.24,397.479,0.27017,0,0,0,0,0,0,572.756,425.824,0.373655,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.217,253.171,0.788888,448.976,253.129,0.839421,330.44,259.559,0.527755,490.239,255.71,0.617234
410.332,299.507,0.691966,419.365,418.083,0.309104,250.521,400.033,0.282524,0,0,0,0,0,0,572.741,425.814,0.385705,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.234,253.148,0.814554,448.97,253.123,0.852242,331.701,259.561,0.539102,490.214,255.686,0.620856
409.051,298.233,0.703568,416.809,425.824,0.302399,249.233,414.209,0.336971,0,0,0,0,0,0,574.023,427.112,0.394582,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.569,251.873,0.864273,449.048,253.109,0.847149,331.73,256.989,0.552395,490.274,259.535,0.642776
409.076,296.913,0.705194,418.069,424.535,0.303024,253.12,407.794,0.378083,0,0,0,0,0,0,574.032,427.105,0.399334,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.568,251.855,0.85318,450.28,253.078,0.835851,331.738,255.703,0.567558,490.288,255.697,0.593227
409.073,296.922,0.699046,418.085,425.801,0.297892,253.13,409.042,0.377586,0,0,0,0,0,0,574.022,427.115,0.403649,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.802,251.84,0.854512,450.294,253.083,0.82262,330.434,254.432,0.561371,490.316,259.556,0.610356
410.344,296.918,0.71686,416.809,427.124,0.30161,253.121,411.634,0.361662,0,0,0,0,0,0,572.76,428.387,0.405008,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.594,251.837,0.856788,450.306,253.089,0.811213,329.135,254.399,0.559931,488.974,262.102,0.595667
409.041,294.388,0.72445,419.382,427.098,0.283038,251.842,414.225,0.363259,0,0,0,0,0,0,572.748,428.358,0.416769,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375.529,251.795,0.825023,449.046,253.057,0.829466,327.875,255.687,0.528822,488.929,262.136,0.658997
406.493,294.337,0.76417,416.814,427.111,0.296593,251.821,415.494,0.384761,0,0,0,0,0,0,572.748,427.121,0.407546,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374.244,251.764,0.818696,447.729,251.87,0.844327,325.298,255.695,0.566644,487.696,262.098,0.622468
403.88,293.053,0.719003,414.218,428.379,0.285309,246.665,418.054,0.376651,0,0,0,0,0,0,572.718,428.375,0.39202,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369.092,247.947,0.759901,443.852,247.934,0.728988,323.973,258.259,0.595556,485.104,259.559,0.550644
398.779,293.042,0.716475,411.628,428.405,0.279196,245.368,418.059,0.37192,0,0,0,0,0,0,571.455,427.131,0.404089,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.53,245.37,0.80175,440.012,246.647,0.74683,321.39,255.714,0.558259,481.248,259.573,0.598254
397.464,291.75,0.749568,409.064,428.389,0.292262,244.103,416.778,0.382762,0,0,0,0,0,0,570.178,428.38,0.386399,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.244,246.651,0.780816,438.742,245.399,0.749274,318.854,256.969,0.548891,479.924,254.424,0.623931
396.198,287.899,0.717963,407.8,428.377,0.295915,244.078,416.762,0.402313,0,0,0,0,0,0,568.881,427.115,0.386178,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363.927,244.135,0.781745,438.68,244.077,0.791471,317.545,262.125,0.543404,478.68,254.426,0.614203
398.77,286.624,0.731834,406.464,420.657,0.332657,242.821,416.806,0.399892,0,0,0,0,0,0,570.158,427.129,0.375543,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361.353,245.384,0.757828,437.463,244.108,0.805199,318.858,263.454,0.623205,478.698,250.539,0.459808
