Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
658.769,304.093,0.697099,674.439,551.026,0.231483,464.81,515.762,0.12277,0.0,0.0,0.0,0,0,0,929.109,547.109,0.216419,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605.885,241.432,0.746458,711.66,241.561,0.865791,543.188,243.406,0.330339,774.35,261.058,0.716208
662.626,306.101,0.705896,682.264,551.019,0.238782,455.03,525.541,0.10809,0.0,0.0,0.0,0,0,0,929.108,543.196,0.253023,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607.821,241.416,0.729066,711.666,243.394,0.856552,543.201,243.465,0.330109,774.335,259.177,0.745289
660.686,306.136,0.677186,680.32,545.149,0.25314,486.363,509.891,0.142768,0.0,0.0,0.0,0,0,0,929.105,543.179,0.24236,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.945,241.391,0.729265,709.688,243.394,0.849748,541.198,245.396,0.284963,774.258,261.051,0.744164
658.768,306.096,0.706238,686.184,549.071,0.250242,482.454,513.796,0.124221,0.0,0.0,0.0,0,0,0,929.098,541.222,0.255896,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603.878,241.509,0.786461,709.657,243.421,0.844114,539.237,245.393,0.317789,772.347,263.034,0.718903
656.796,306.077,0.703071,676.404,554.911,0.255036,451.096,529.468,0.116157,0.0,0.0,0.0,0,0,0,929.104,541.254,0.247707,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.981,241.476,0.766724,707.717,243.428,0.848555,539.26,243.479,0.334986,772.375,261.095,0.742765
656.817,308.06,0.701784,668.565,556.875,0.268371,451.112,535.335,0.131794,0.0,0.0,0.0,0,0,0,929.104,545.134,0.185303,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.987,243.411,0.78196,705.77,245.447,0.80223,539.279,245.413,0.308275,770.465,264.981,0.704205
654.846,308.113,0.67766,668.556,554.957,0.261266,453.061,541.218,0.124284,0.0,0.0,0.0,0,0,0,929.091,545.126,0.218338,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.935,243.369,0.78378,701.851,247.36,0.811706,539.266,243.434,0.339298,772.358,265.0,0.709985
652.876,308.093,0.693396,672.477,554.94,0.257776,456.983,537.305,0.126813,0.0,0.0,0.0,0,0,0,929.13,541.251,0.255546,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.987,243.46,0.767688,699.899,245.463,0.833732,539.265,257.102,0.234247,772.411,263.012,0.732233
652.904,308.097,0.711561,672.48,549.052,0.261899,472.65,519.671,0.110953,0.0,0.0,0.0,0,0,0,929.103,543.213,0.236254,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.894,243.451,0.791901,699.941,247.402,0.816635,537.315,255.165,0.220721,774.275,263.012,0.732581
654.847,310.048,0.669052,668.569,552.96,0.267443,464.818,525.546,0.131061,0.0,0.0,0.0,0,0,0,927.169,551.009,0.210643,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.921,243.416,0.76663,707.736,249.291,0.81689,539.258,257.112,0.193677,774.272,265.006,0.7179
660.731,306.211,0.734882,686.18,541.232,0.337896,437.402,525.566,0.281282,0.0,0.0,0.0,0,0,0,913.471,535.33,0.304696,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.932,243.435,0.853907,707.744,249.309,0.81257,533.411,251.247,0.660332,772.379,270.841,0.770948
662.704,306.068,0.758813,684.249,541.239,0.322568,431.532,531.413,0.32363,0.0,0.0,0.0,0,0,0,917.381,535.363,0.291496,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.891,243.468,0.855107,709.703,251.242,0.803957,539.216,274.779,0.772151,772.378,272.75,0.771838
664.575,306.18,0.730287,692.05,541.182,0.337524,443.229,525.568,0.337435,0.0,0.0,0.0,0,0,0,915.393,537.288,0.301996,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.931,243.419,0.859198,709.692,251.282,0.819599,535.334,263.014,0.712046,772.364,272.825,0.799868
658.764,302.236,0.680625,678.373,539.285,0.31799,427.57,535.344,0.347955,349.21,715.621,0.0589925,0,0,0,915.44,535.358,0.2923,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601.965,241.535,0.876908,709.64,249.343,0.785251,539.173,272.875,0.751492,770.464,272.773,0.777927
