Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
668.563,415.902,0.778062,668.592,672.497,0.267321,464.806,582.368,0.0622033,0,0,0,0,0,0,921.314,658.775,0.309079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.577,362.949,0.826994,727.327,360.986,0.84538,554.944,392.325,0.667297,790.032,394.277,0.500302
668.59,415.894,0.768746,678.317,678.333,0.247492,464.858,584.325,0.0695374,0,0,0,0,0,0,921.312,660.724,0.31044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.593,362.925,0.824693,727.279,360.948,0.840573,556.83,392.336,0.634293,789.989,398.166,0.540449
668.582,417.775,0.777687,678.38,680.307,0.253782,466.776,578.457,0.0610569,0,0,0,0,0,0,923.239,660.705,0.329779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.58,362.947,0.835819,727.28,360.98,0.846409,554.966,388.417,0.699357,789.998,396.248,0.562486
666.692,417.778,0.787728,672.492,680.32,0.256027,464.859,584.314,0.0658922,0,0,0,0,0,0,923.242,658.78,0.319882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.536,364.828,0.82682,727.281,362.902,0.853212,554.988,390.398,0.654852,788.094,404.08,0.542982
666.647,415.93,0.784704,680.293,678.356,0.251237,466.79,580.409,0.0637375,0,0,0,0,0,0,921.301,658.787,0.318045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.584,362.945,0.83594,727.244,360.969,0.832106,554.976,392.294,0.635681,788.081,404.09,0.537489
666.652,417.821,0.782921,680.289,674.45,0.24983,476.539,578.449,0.0733814,0,0,0,0,0,0,921.305,660.706,0.320684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.597,362.913,0.83483,727.239,360.957,0.834857,554.991,390.338,0.682793,789.979,390.391,0.560119
666.626,417.823,0.773245,674.435,680.342,0.244311,476.501,574.547,0.0765397,0,0,0,0,0,0,921.31,662.687,0.316987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.559,362.887,0.822007,727.239,359.044,0.834221,556.843,388.434,0.661332,790.032,388.423,0.533802
666.642,415.857,0.802101,670.545,682.27,0.242183,470.695,580.404,0.0567373,0,0,0,0,0,0,923.235,660.74,0.317421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.581,360.985,0.834993,725.379,359.023,0.826542,554.982,388.394,0.670797,789.978,392.337,0.540947
666.622,415.81,0.810217,678.323,680.317,0.238813,466.807,584.325,0.0607131,0,0,0,0,0,0,925.216,658.781,0.327472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.573,360.967,0.819634,727.235,359.01,0.834418,554.992,390.339,0.65159,790.003,396.249,0.519651
666.634,415.892,0.793752,676.414,682.268,0.246772,472.634,582.37,0.0622927,0,0,0,0,0,0,921.313,662.688,0.315083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.556,360.994,0.823471,727.229,359.005,0.835522,555.004,392.297,0.66313,790.025,400.162,0.546138
668.533,415.917,0.772468,680.298,682.283,0.241301,472.666,582.358,0.0700138,0,0,0,0,0,0,925.229,662.676,0.329757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.581,360.983,0.818971,727.313,359.016,0.851347,556.865,390.381,0.614538,790.02,400.198,0.534118
668.565,417.817,0.751558,682.297,682.288,0.224914,468.759,584.324,0.0637802,0,0,0,0,0,0,925.193,660.728,0.315854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.607,362.904,0.836717,727.287,359.031,0.846249,556.839,390.354,0.627668,790.005,402.161,0.555826
