Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
680.342,321.871,0.777901,684.238,554.96,0.353278,431.472,551.024,0.39227,0.0,0.0,0.0,0,0,0,913.419,541.19,0.346371,1027.07,715.633,0.0560842,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.57,274.804,0.845435,729.276,276.724,0.829975,551.041,304.123,0.704667,791.91,286.484,0.764079
680.369,321.83,0.80213,690.123,554.903,0.342784,431.478,549.04,0.384075,333.553,715.62,0.0554006,0,0,0,909.549,539.269,0.354937,1023.16,715.638,0.0507286,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.542,274.749,0.893431,729.243,274.826,0.860646,552.939,306.082,0.741122,791.937,284.572,0.755721
680.265,321.774,0.802696,690.129,556.903,0.326038,431.485,547.104,0.392396,329.637,715.625,0.061344,0,0,0,913.467,541.21,0.357073,1015.32,715.636,0.0599837,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.688,272.872,0.810377,729.272,274.858,0.865959,552.984,304.096,0.748323,791.93,284.533,0.733002
678.346,321.778,0.781794,690.11,554.937,0.332682,429.571,551.005,0.38922,0.0,0.0,0.0,0,0,0,911.483,541.203,0.353792,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.655,272.814,0.819456,729.304,274.816,0.851746,552.951,304.099,0.72408,791.959,284.547,0.739585
678.382,321.736,0.785293,697.924,554.941,0.339562,429.579,551.031,0.390127,335.5,715.619,0.0500561,0,0,0,915.38,541.201,0.373985,1019.22,715.638,0.0505478,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.51,272.78,0.799613,729.286,274.779,0.849811,552.917,302.153,0.720597,790.099,286.476,0.73661
680.249,319.9,0.801991,688.147,554.944,0.315606,431.547,551.033,0.374242,0.0,0.0,0.0,0,0,0,915.387,543.195,0.347429,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.631,272.889,0.859864,729.248,274.747,0.877032,552.999,304.184,0.797925,790.102,282.627,0.768625
682.237,319.879,0.842933,695.962,556.864,0.311153,431.529,549.067,0.37708,337.469,715.616,0.0501525,0,0,0,913.429,541.209,0.374185,1013.4,715.629,0.0714142,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.677,274.728,0.861362,729.268,274.784,0.891928,552.994,304.103,0.78399,791.911,278.734,0.783471
680.352,321.724,0.801792,684.258,556.881,0.301115,431.483,549.077,0.38457,0.0,0.0,0.0,0,0,0,911.478,543.179,0.350404,1023.16,715.635,0.0715084,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.654,274.714,0.843263,729.335,274.812,0.85867,554.838,304.103,0.732054,790.108,280.643,0.762423
680.272,319.884,0.781772,688.159,554.941,0.330425,431.508,554.891,0.367984,0.0,0.0,0.0,0,0,0,911.478,539.254,0.368848,1032.97,715.624,0.0712283,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.661,274.735,0.857894,729.25,274.733,0.881784,554.839,304.139,0.750373,790.074,280.652,0.768723
680.321,319.826,0.839004,692.056,554.938,0.317736,431.527,554.918,0.377848,0.0,0.0,0.0,0,0,0,911.511,539.223,0.378236,1038.84,715.612,0.0930926,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.526,274.705,0.88947,729.314,272.894,0.882649,554.916,302.191,0.778021,790.074,278.673,0.778171
682.227,319.826,0.831113,692.059,554.947,0.310905,433.491,551.024,0.34948,0.0,0.0,0.0,0,0,0,915.406,537.302,0.402962,1040.79,715.618,0.197264,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,621.542,272.736,0.841917,729.321,272.834,0.870507,554.861,302.188,0.786957,791.919,280.636,0.76346
