Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
633.22,476.568,0.767851,652.886,605.889,0.322214,437.393,584.345,0.447082,396.188,715.635,0.0536227,0.0,0.0,0.0,868.394,619.571,0.273212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,584.307,415.895,0.887424,686.237,425.662,0.801251,523.479,431.462,0.788157,758.723,437.377,0.709991
629.363,476.508,0.729506,650.942,601.991,0.360534,439.348,580.41,0.45852,396.276,715.629,0.0685162,0.0,0.0,0.0,870.358,619.585,0.288132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582.367,415.847,0.884259,684.263,423.636,0.809191,521.648,431.462,0.807401,760.579,435.405,0.709403
623.522,476.496,0.731087,650.947,599.995,0.333644,439.346,582.334,0.460776,398.238,715.635,0.0612545,0.0,0.0,0.0,876.235,623.507,0.269309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580.366,415.838,0.863638,682.347,423.68,0.813879,521.603,431.521,0.802038,758.703,433.478,0.721837
619.608,474.61,0.75589,649.013,601.939,0.363636,443.247,578.444,0.451991,398.225,715.632,0.0610349,0.0,0.0,0.0,872.302,627.424,0.253903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572.641,413.93,0.900845,680.318,421.748,0.839438,519.635,429.574,0.782297,758.683,433.456,0.692532
609.824,472.664,0.707775,650.884,601.917,0.357736,443.234,582.372,0.4412,0.0,0.0,0.0,0.0,0.0,0.0,868.414,621.559,0.275024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,570.508,413.847,0.901439,672.503,417.82,0.799666,513.78,425.651,0.771828,752.832,433.512,0.687034
601.959,468.718,0.735078,652.903,603.923,0.325872,439.326,582.375,0.444509,0.0,0.0,0.0,0.0,0.0,0.0,870.339,621.563,0.245766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562.759,413.8,0.866858,664.677,415.909,0.85194,509.856,423.694,0.787887,746.961,431.557,0.749704
590.221,464.871,0.737217,654.845,613.729,0.311576,437.403,586.239,0.458172,0.0,0.0,0.0,0.0,0.0,0.0,874.267,623.499,0.291543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554.849,413.761,0.887125,656.802,415.81,0.830113,505.962,421.711,0.749636,744.929,431.59,0.729324
580.37,462.932,0.708579,648.965,607.814,0.348085,437.4,588.199,0.446288,0.0,0.0,0.0,0.0,0.0,0.0,864.467,619.594,0.255088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539.33,413.824,0.878064,645.083,413.914,0.830391,494.294,427.539,0.658449,731.248,433.441,0.744356
560.849,470.682,0.684524,647.033,619.598,0.283757,431.536,590.229,0.368224,0.0,0.0,0.0,0.0,0.0,0.0,868.411,621.544,0.254636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525.559,415.83,0.886889,631.317,413.931,0.833386,500.026,429.497,0.0614617,721.463,433.446,0.704022
552.932,474.556,0.738338,637.212,609.802,0.303377,431.517,596.069,0.353019,0.0,0.0,0.0,0.0,0.0,0.0,856.651,617.632,0.272542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511.833,419.794,0.801419,617.553,415.855,0.864317,490.153,429.537,0.0636927,713.665,427.526,0.686074
