Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
449.475,282.407,0.704794,418.154,393.346,0.299674,255.002,380.305,0.45253,208.017,476.921,0.059224,0,0,0,576.063,407.721,0.294411,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.293,236.739,0.729914,484.726,244.6,0.821848,360.75,236.753,0.669142,525.139,245.894,0.677833
452.06,282.408,0.714113,420.775,395.963,0.276221,253.703,380.301,0.446313,209.319,476.921,0.0528769,0,0,0,578.708,415.535,0.327643,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.291,236.777,0.726492,484.699,244.58,0.820973,360.701,236.74,0.691047,523.871,245.858,0.648767
450.789,282.426,0.719994,420.774,394.676,0.280639,254.985,380.276,0.444222,208.023,476.92,0.0691809,0,0,0,573.485,405.102,0.29907,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.332,236.742,0.725248,484.726,244.581,0.818236,360.746,236.743,0.683198,525.137,245.923,0.682244
449.48,281.104,0.71575,420.778,394.671,0.295542,253.716,380.276,0.452809,209.342,476.921,0.054971,0,0,0,578.684,411.609,0.30585,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.037,236.732,0.731256,484.697,244.56,0.813741,360.699,238.027,0.673556,523.857,245.894,0.634672
449.481,281.121,0.717032,419.468,394.651,0.285005,254.977,380.294,0.44732,209.335,476.922,0.0551438,0,0,0,570.867,401.204,0.296454,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409.035,235.484,0.741549,484.691,245.863,0.800691,360.698,236.745,0.671758,523.876,247.169,0.654618
450.781,281.133,0.714384,420.77,393.362,0.280591,255.031,380.313,0.425625,209.334,476.921,0.054742,0,0,0,577.373,410.318,0.307924,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.308,235.491,0.725789,484.701,245.871,0.812983,359.46,236.731,0.681203,523.855,247.218,0.665171
449.482,281.117,0.707029,422.055,394.656,0.286211,255.013,380.292,0.443076,206.717,476.921,0.0679399,0,0,0,573.482,402.477,0.30173,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410.345,236.741,0.739234,484.693,244.609,0.79604,359.426,238.025,0.656157,525.146,247.21,0.697982
449.498,282.394,0.713975,419.453,398.579,0.280067,253.697,380.304,0.452662,208.028,476.921,0.0662752,0,0,0,578.674,411.641,0.30874,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.591,235.454,0.740149,484.713,245.93,0.793321,359.439,239.353,0.658917,525.16,247.221,0.680504
449.496,281.101,0.715907,420.778,397.259,0.283658,253.714,380.304,0.438715,206.722,476.92,0.0549102,0,0,0,577.369,410.321,0.291593,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.589,235.493,0.761295,484.7,245.903,0.810777,360.693,238.046,0.656415,523.89,247.191,0.659247
450.775,281.115,0.713872,418.153,398.568,0.29971,253.702,380.308,0.449131,208.027,476.921,0.0596206,0,0,0,577.386,410.331,0.293224,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411.59,236.759,0.755629,484.739,245.859,0.817084,360.7,236.756,0.677385,525.182,245.931,0.643219
