Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
339.813,256.326,0.795759,309.83,390.741,0.350642,161.029,389.435,0.387797,0.0,0.0,0.0,0,0,0,478.191,384.231,0.416535,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.262,215.872,0.835384,381.607,227.621,0.802428,254.984,239.348,0.679049,412.953,249.794,0.413942
339.799,256.327,0.789085,309.829,390.729,0.324905,161.03,389.454,0.381394,0.0,0.0,0.0,0,0,0,476.915,384.227,0.419236,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.244,215.853,0.836502,381.63,228.901,0.793018,254.974,236.719,0.656496,414.257,252.38,0.471104
339.846,256.348,0.798958,311.127,390.718,0.321806,161.043,389.452,0.383998,0.0,0.0,0.0,0,0,0,478.208,382.948,0.422734,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.21,215.889,0.836264,381.633,228.927,0.785586,254.981,238.042,0.661263,412.953,252.409,0.497465
339.853,256.356,0.771472,308.52,392.029,0.337561,161.035,389.457,0.396134,0.0,0.0,0.0,0,0,0,479.497,385.516,0.419213,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.182,215.875,0.8268,381.657,228.897,0.769535,254.995,238.024,0.629815,412.975,252.393,0.389558
339.857,256.372,0.770344,308.55,390.734,0.339931,159.747,389.456,0.405238,0.0,0.0,0.0,0,0,0,476.882,384.246,0.404854,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.199,217.142,0.819627,381.666,230.192,0.7672,253.71,235.421,0.627143,412.956,252.391,0.386165
339.877,256.376,0.762922,308.546,390.718,0.313424,161.053,389.431,0.388334,0.0,0.0,0.0,0,0,0,478.21,384.227,0.423967,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.203,217.177,0.805315,381.661,230.192,0.773025,253.71,234.154,0.654941,412.971,251.096,0.436535
339.902,256.353,0.769862,308.537,390.759,0.303304,161.045,390.726,0.391505,0.0,0.0,0.0,0,0,0,478.211,384.215,0.422416,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.229,217.154,0.822077,381.63,230.195,0.76645,253.694,235.461,0.648646,412.919,251.087,0.449729
339.87,256.361,0.757014,308.514,390.776,0.329513,161.027,390.738,0.395198,0.0,0.0,0.0,0,0,0,478.198,385.521,0.413284,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.238,217.162,0.799398,381.657,228.924,0.774676,253.687,234.151,0.633027,412.91,251.09,0.407104
339.844,256.363,0.778723,308.53,390.756,0.323475,161.023,389.429,0.408492,0.0,0.0,0.0,0,0,0,479.486,384.247,0.415956,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.186,217.17,0.813823,381.627,228.897,0.799861,252.381,231.493,0.614323,412.96,249.782,0.434338
339.844,256.376,0.747303,308.526,390.767,0.337974,161.03,389.451,0.3954,0.0,0.0,0.0,0,0,0,478.199,386.841,0.4122,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.214,218.468,0.807629,381.647,227.595,0.792805,251.077,228.925,0.61333,412.977,249.793,0.418821
