Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
792.048,319.849,0.819026,784.153,543.154,0.343252,535.359,570.59,0.252576,0.0,0.0,0.0,0.0,0.0,0.0,993.802,529.491,0.346406,1115.23,715.608,0.0910255,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.161,272.736,0.795359,850.739,276.795,0.784793,674.418,310.027,0.679313,901.784,302.153,0.55223
792.035,321.75,0.817744,788.049,541.2,0.351931,525.568,570.603,0.2873,0.0,0.0,0.0,0.0,0.0,0.0,999.653,535.331,0.337729,1107.39,715.616,0.0674036,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.188,272.806,0.817675,848.783,276.763,0.786618,672.501,306.204,0.671729,901.679,304.113,0.542241
791.989,321.786,0.825313,776.331,541.228,0.340141,527.513,572.593,0.267492,0.0,0.0,0.0,0.0,0.0,0.0,989.844,529.472,0.312985,1111.33,715.598,0.0766241,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,739.068,272.723,0.823712,848.828,278.711,0.791178,666.654,302.213,0.680998,901.644,317.881,0.423486
791.99,323.775,0.75563,782.21,541.18,0.343897,533.399,570.584,0.265423,0.0,0.0,0.0,0.0,0.0,0.0,993.807,531.426,0.345048,1095.67,715.614,0.072498,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,741.056,270.872,0.823901,850.7,280.683,0.794372,668.591,290.506,0.674154,903.629,306.089,0.409578
791.948,321.868,0.778977,778.271,543.186,0.316924,531.427,570.61,0.296476,0.0,0.0,0.0,0.0,0.0,0.0,995.775,531.425,0.340426,1119.18,715.6,0.0917209,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.136,270.891,0.83808,848.818,278.674,0.784209,668.577,294.394,0.676039,903.625,298.3,0.501873
792.01,321.788,0.800573,788.083,545.119,0.304115,537.315,566.7,0.26244,0.0,0.0,0.0,0.0,0.0,0.0,1007.46,535.354,0.346117,1107.43,715.605,0.104956,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.151,270.869,0.806293,850.697,278.695,0.798742,670.504,292.388,0.660823,903.706,300.25,0.533124
790.069,321.824,0.791581,778.288,539.288,0.344565,539.249,564.732,0.252549,0.0,0.0,0.0,0.0,0.0,0.0,995.736,531.441,0.342492,1111.32,715.61,0.0929706,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.177,272.772,0.831109,844.919,276.812,0.768795,670.512,290.529,0.704194,901.716,304.193,0.556457
792.03,319.909,0.814409,784.165,547.105,0.280859,527.504,570.628,0.271358,0.0,0.0,0.0,0.0,0.0,0.0,1007.47,541.246,0.323248,1115.23,715.614,0.0670034,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735.16,272.74,0.823887,848.758,278.694,0.788964,668.623,292.448,0.703948,901.7,304.142,0.490461
792.041,319.909,0.801829,788.088,543.191,0.32693,545.149,558.869,0.249987,0.0,0.0,0.0,0.0,0.0,0.0,1001.62,531.426,0.356021,1109.35,715.612,0.0936374,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.121,272.764,0.807226,844.874,276.771,0.801431,670.515,296.327,0.63308,901.715,304.109,0.609824
792.039,321.763,0.808019,782.188,547.108,0.307749,539.255,568.641,0.271178,0.0,0.0,0.0,0.0,0.0,0.0,1007.49,537.295,0.333751,1099.58,715.633,0.0581307,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,737.106,272.767,0.814284,844.914,276.739,0.81268,672.456,298.279,0.619311,901.711,302.196,0.584388
