Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
664.622,382.573,0.798289,666.637,658.771,0.351246,435.416,652.891,0.339159,0.0,0.0,0.0,0.0,0.0,0.0,917.376,656.811,0.281668,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.977,337.411,0.914482,711.596,337.452,0.859714,527.551,392.321,0.713879,760.716,370.836,0.742915
664.627,384.458,0.794564,668.58,662.692,0.338626,435.416,652.903,0.328739,0.0,0.0,0.0,0.0,0.0,0.0,919.329,656.807,0.29827,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.935,335.562,0.907726,711.657,337.406,0.859561,529.434,396.231,0.689253,760.706,370.827,0.748951
664.594,382.515,0.798901,666.602,662.658,0.359548,433.457,652.913,0.350489,0.0,0.0,0.0,0.0,0.0,0.0,915.404,654.867,0.292649,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.941,335.564,0.915803,711.626,335.575,0.879733,527.51,396.207,0.715871,760.696,370.831,0.741551
662.683,382.565,0.809605,668.576,658.789,0.360289,431.54,654.851,0.335663,0.0,0.0,0.0,0.0,0.0,0.0,919.348,656.803,0.270997,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.052,335.547,0.902606,711.589,335.554,0.873997,527.537,396.223,0.720455,760.732,370.836,0.748739
662.706,382.499,0.79909,668.581,662.664,0.354436,433.456,652.871,0.347438,0.0,0.0,0.0,0.0,0.0,0.0,919.33,658.776,0.275111,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.039,335.523,0.904988,709.733,335.517,0.870445,527.513,398.141,0.732357,760.682,374.727,0.736871
662.668,382.512,0.784637,676.39,662.666,0.346218,433.481,652.888,0.341302,0.0,0.0,0.0,0.0,0.0,0.0,923.242,658.778,0.279963,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.031,335.517,0.907826,711.578,335.502,0.895305,525.627,394.305,0.729881,760.709,374.706,0.709223
664.573,382.567,0.791733,676.396,662.69,0.341106,431.528,654.839,0.33587,0.0,0.0,0.0,0.0,0.0,0.0,921.293,660.705,0.283059,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.061,335.501,0.90209,711.567,335.471,0.874548,525.612,398.221,0.718585,760.671,374.719,0.678204
660.753,382.517,0.788205,668.546,656.825,0.351801,433.457,652.907,0.341654,0.0,0.0,0.0,0.0,0.0,0.0,917.354,662.687,0.263315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.012,335.496,0.900418,709.663,335.47,0.860608,525.615,398.175,0.720945,760.583,370.777,0.744892
662.672,382.489,0.77621,672.471,662.68,0.341247,431.545,652.912,0.335228,0.0,0.0,0.0,0.0,0.0,0.0,921.29,658.773,0.284485,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.096,335.472,0.889458,709.657,335.442,0.864124,525.52,396.19,0.737156,760.623,372.745,0.709641
660.726,382.491,0.788774,670.533,660.723,0.347944,433.468,652.893,0.338875,0.0,0.0,0.0,0.0,0.0,0.0,921.29,662.67,0.275234,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.019,335.474,0.894499,709.649,335.52,0.866825,525.603,398.208,0.759899,760.635,384.491,0.597436
