Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
378.144,265.337,0.688281,393.873,437.158,0.259314,214.234,412.216,0.381055,0.0,0.0,0.0,0,0,0,568.269,401.743,0.298371,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.875,236.553,0.717199,417.499,235.221,0.708569,291.606,274.554,0.361547,465.992,248.345,0.412795
363.754,262.754,0.695155,391.244,441.074,0.23849,210.305,412.246,0.378503,0.0,0.0,0.0,0,0,0,563.025,401.751,0.268175,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.401,237.87,0.695291,407.009,235.197,0.70486,287.69,266.708,0.343449,458.121,250.963,0.478889
363.759,262.75,0.692841,391.239,439.78,0.239239,210.307,412.243,0.379446,0.0,0.0,0.0,0,0,0,561.742,401.753,0.266612,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.399,237.863,0.694569,407.009,235.192,0.70075,287.695,266.709,0.34805,458.119,250.957,0.475943
354.56,264.062,0.696817,384.696,442.392,0.23042,205.08,413.536,0.381038,0.0,0.0,0.0,0,0,0,560.421,401.735,0.264368,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317.783,241.779,0.713287,399.104,235.232,0.694058,279.787,268.004,0.247095,450.28,256.18,0.522288
346.69,265.356,0.721177,379.463,441.077,0.221119,202.416,414.878,0.372304,0.0,0.0,0.0,0,0,0,555.16,399.128,0.260089,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309.953,240.442,0.710345,392.553,236.493,0.742737,271.923,268.02,0.235907,445.005,254.867,0.632065
341.449,265.393,0.769529,380.759,441.084,0.225899,202.421,416.169,0.369565,0.0,0.0,0.0,0,0,0,553.849,400.425,0.243569,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.713,244.387,0.677869,387.334,236.502,0.752627,269.296,277.162,0.233926,441.094,253.576,0.627645
341.446,265.391,0.768963,380.769,442.381,0.2258,202.424,416.165,0.370464,0.0,0.0,0.0,0,0,0,553.86,399.136,0.243383,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304.715,244.386,0.673247,387.335,236.499,0.751519,269.316,275.873,0.236897,441.094,253.559,0.626386
342.755,265.346,0.733367,384.705,445.013,0.222478,203.725,416.168,0.359341,0.0,0.0,0.0,0,0,0,556.487,399.132,0.245224,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.317,245.693,0.658983,389.96,235.268,0.71853,274.568,275.864,0.323453,443.716,252.269,0.659451
350.632,265.377,0.72138,389.935,443.695,0.228488,203.729,416.159,0.374378,0.0,0.0,0.0,0,0,0,559.096,400.448,0.247103,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.291,244.392,0.708555,396.494,236.518,0.740733,274.538,271.932,0.294254,446.375,256.153,0.607583
350.631,265.377,0.720779,389.939,443.698,0.230747,203.727,416.161,0.372985,0.0,0.0,0.0,0,0,0,559.096,400.447,0.247042,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.289,244.395,0.709489,396.495,236.514,0.73991,274.544,273.236,0.298943,446.375,256.151,0.60391
350.631,265.377,0.72081,389.938,443.696,0.230436,203.73,416.157,0.37277,0.0,0.0,0.0,0,0,0,559.096,400.447,0.247076,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.289,244.395,0.709457,396.495,236.514,0.739727,274.544,273.236,0.299073,446.374,256.152,0.604293
350.631,265.377,0.720805,389.938,443.697,0.230476,203.729,416.158,0.37281,0.0,0.0,0.0,0,0,0,559.096,400.447,0.247072,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311.289,244.395,0.709456,396.495,236.514,0.739729,274.544,273.236,0.29895,446.374,256.152,0.604292
361.117,265.347,0.686308,388.642,435.849,0.236168,205.076,414.855,0.384169,0.0,0.0,0.0,0,0,0,561.738,401.738,0.297819,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.769,237.868,0.72227,405.682,236.485,0.747504,285.05,278.494,0.269972,456.788,257.508,0.514257
372.908,264.044,0.711559,393.884,434.547,0.233442,210.298,413.53,0.384082,0.0,0.0,0.0,0,0,0,563.047,403.042,0.270613,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.989,237.842,0.753019,416.197,236.485,0.757171,290.306,282.413,0.299595,464.663,257.53,0.418381
372.913,264.044,0.71138,393.882,434.547,0.233061,210.298,413.53,0.383959,0.0,0.0,0.0,0,0,0,563.044,403.039,0.273041,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.99,237.842,0.754307,416.197,236.486,0.75709,290.303,281.122,0.300066,464.66,257.513,0.419892
391.275,262.734,0.715237,403.065,437.148,0.237864,215.553,412.234,0.382965,0.0,0.0,0.0,0,0,0,572.228,404.396,0.287119,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.554,236.55,0.795584,433.228,235.252,0.759015,300.811,278.492,0.375079,477.773,252.279,0.436357
