Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
762.594,631.341,0.758973,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713.585,586.243,0.785195,819.349,588.205,0.847616,641.156,625.44,0.410299,870.377,613.682,0.701805
758.752,633.214,0.815948,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,707.733,588.294,0.754215,813.526,588.291,0.84326,635.281,623.534,0.613646,870.306,613.692,0.707133
760.641,645.036,0.782054,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.628,596.112,0.687137,815.531,601.861,0.795058,641.16,623.519,0.36078,870.336,617.593,0.771916
760.722,658.739,0.7317,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.673,615.649,0.647669,821.31,609.813,0.726653,639.184,643.104,0.234857,872.276,635.292,0.71777
764.588,682.259,0.679458,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719.506,635.282,0.724533,823.296,633.291,0.789613,652.884,664.638,0.259156,878.215,654.843,0.615751
772.415,697.851,0.718254,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.473,651.03,0.640912,823.383,650.93,0.765279,658.738,680.312,0.435314,886.069,680.227,0.629837
766.493,715.584,0.60541,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,684.34,696.016,0.291677,823.282,666.657,0.776907,652.894,695.928,0.632613,886.085,694.048,0.685264
772.418,715.591,0.608627,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,825.274,666.646,0.768084,0.0,0.0,0.0,893.871,694.025,0.693513
764.591,699.898,0.605615,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,721.478,660.731,0.623952,823.295,664.619,0.775886,0.0,0.0,0.0,884.114,684.291,0.686344
758.681,684.234,0.631967,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717.548,643.118,0.631533,809.666,648.945,0.612427,664.641,666.633,0.377971,878.17,666.64,0.674988
748.922,652.885,0.629635,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.785,607.805,0.567701,803.771,613.685,0.658815,647.015,633.266,0.262391,870.389,635.26,0.751919
750.845,633.198,0.778602,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.899,586.252,0.757771,807.718,588.197,0.83046,633.364,619.64,0.668034,870.455,613.71,0.708045
758.632,641.112,0.633918,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701.864,588.315,0.616946,813.515,588.326,0.720665,633.295,619.615,0.218282,874.262,617.574,0.722706
758.592,648.999,0.784926,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699.912,605.839,0.771699,815.478,603.988,0.76634,635.257,637.201,0.586921,876.216,633.313,0.755774
760.711,635.223,0.681713,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,711.621,586.346,0.682453,821.321,586.272,0.709571,635.249,621.519,0.361355,882.063,619.523,0.549408
762.585,619.64,0.765558,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709.65,574.524,0.718568,823.391,572.644,0.824049,643.101,609.794,0.57334,885.951,601.974,0.810511
