Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
318.98,284.979,0.816248,318.962,411.605,0.524891,191.05,415.553,0.448569,0.0,0.0,0.0,0,0,0,448.191,401.208,0.484364,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.269,262.83,0.796785,350.25,260.232,0.794593,256.289,279.804,0.781993,388.104,275.879,0.769813
318.999,283.738,0.809376,318.988,411.62,0.537601,192.34,415.551,0.44083,0.0,0.0,0.0,0,0,0,449.474,401.219,0.50115,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.557,262.844,0.801103,350.25,260.21,0.789255,256.302,279.83,0.78612,386.809,275.846,0.748046
318.989,283.743,0.81119,318.97,411.615,0.533839,192.369,414.26,0.449812,0.0,0.0,0.0,0,0,0,448.184,402.461,0.488324,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.537,262.82,0.802388,350.267,260.216,0.784012,256.304,279.832,0.778073,386.836,275.856,0.774368
318.995,284.984,0.817541,318.966,411.629,0.544979,192.336,415.541,0.45201,0.0,0.0,0.0,0,0,0,449.494,402.496,0.486457,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.275,264.142,0.822383,350.27,260.22,0.798794,256.295,282.416,0.803754,388.131,277.15,0.7858
318.999,283.73,0.814276,318.975,411.623,0.546709,192.35,415.561,0.447419,0.0,0.0,0.0,0,0,0,446.889,401.215,0.475716,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.28,264.093,0.815928,350.252,260.239,0.798739,256.278,278.502,0.801965,386.844,275.925,0.792225
318.984,283.716,0.814028,318.951,411.638,0.547142,192.336,414.256,0.45975,0.0,0.0,0.0,0,0,0,449.493,402.473,0.491383,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.538,264.104,0.820265,350.271,260.237,0.787318,256.304,279.819,0.791051,386.823,275.882,0.767895
318.988,284.98,0.814008,317.687,411.62,0.552196,191.071,415.531,0.446426,0.0,0.0,0.0,0,0,0,449.472,402.47,0.479554,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.274,264.111,0.823587,350.252,258.949,0.79656,256.302,278.543,0.805089,386.823,275.893,0.779589
319.003,283.702,0.807742,319.003,411.615,0.524592,192.349,415.534,0.451648,0.0,0.0,0.0,0,0,0,448.184,402.485,0.472339,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.54,264.094,0.816106,350.246,258.946,0.804687,256.279,278.538,0.801914,386.851,275.829,0.764459
319.004,283.701,0.808842,321.565,410.318,0.538802,192.376,414.255,0.448245,0.0,0.0,0.0,0,0,0,448.187,401.181,0.496271,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.28,264.094,0.819212,350.255,258.933,0.796982,256.301,279.823,0.788191,386.846,275.888,0.796876
318.99,283.739,0.809754,320.265,410.339,0.531473,192.332,414.268,0.450146,0.0,0.0,0.0,0,0,0,448.173,402.467,0.47849,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.252,264.138,0.829175,349.024,258.941,0.780651,256.307,281.098,0.803912,385.543,274.595,0.745342
