Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
697.989,319.808,0.672383,695.957,617.624,0.244165,364.886,619.598,0.271785,0.0,0.0,0.0,0.0,0.0,0.0,974.2,558.87,0.234482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,611.764,276.787,0.579386,760.661,264.967,0.803618,511.876,366.842,0.463947,838.958,284.581,0.399604
695.996,317.909,0.663821,692.074,615.678,0.229105,368.823,615.661,0.280906,0.0,0.0,0.0,0.0,0.0,0.0,974.193,558.876,0.22446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,615.63,276.75,0.575055,760.64,263.055,0.795812,511.838,362.952,0.296915,837.073,288.462,0.359179
696.024,319.799,0.660979,692.075,609.79,0.234158,366.854,619.58,0.272773,0.0,0.0,0.0,0.0,0.0,0.0,972.222,556.88,0.231602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,617.62,280.658,0.608597,760.672,263.054,0.790062,515.717,366.901,0.451766,840.959,288.461,0.36423
699.888,317.815,0.650881,692.051,615.647,0.23651,366.882,619.615,0.263795,0.0,0.0,0.0,0.0,0.0,0.0,972.219,554.94,0.228379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,617.628,274.86,0.565358,760.679,264.989,0.765173,511.862,368.779,0.442692,840.995,286.545,0.380879
701.844,317.895,0.626782,688.15,613.721,0.22647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.196,556.887,0.222978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,615.664,274.855,0.470384,760.726,264.964,0.757379,521.636,308.099,0.132215,840.994,278.696,0.37424
707.749,319.796,0.597184,695.972,615.674,0.225018,372.751,611.762,0.25643,0.0,0.0,0.0,0.0,0.0,0.0,972.236,558.876,0.253046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,627.414,278.701,0.508898,762.573,263.054,0.780655,521.647,368.84,0.419344,837.022,266.965,0.397041
707.758,319.793,0.637209,701.865,615.671,0.238652,368.832,619.574,0.26377,0.0,0.0,0.0,0.0,0.0,0.0,976.125,562.789,0.227753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,619.57,278.686,0.534778,764.547,266.938,0.734173,523.631,370.758,0.542946,842.959,280.643,0.347197
705.782,319.755,0.631826,703.817,617.59,0.244138,378.613,617.608,0.24758,0.0,0.0,0.0,0.0,0.0,0.0,968.321,556.895,0.228246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,621.557,278.693,0.495317,766.507,266.967,0.715645,523.656,366.825,0.561966,840.947,286.521,0.248146
703.832,319.788,0.685948,709.693,613.711,0.249792,376.64,617.595,0.280869,0.0,0.0,0.0,0.0,0.0,0.0,976.127,556.907,0.210091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,629.363,282.579,0.539476,766.507,268.86,0.720681,525.503,362.941,0.444498,850.765,294.362,0.272374
699.911,319.826,0.610193,709.679,611.734,0.253179,384.527,603.899,0.287103,0.0,0.0,0.0,0.0,0.0,0.0,978.073,568.624,0.232936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,619.563,286.48,0.564587,764.556,268.915,0.750903,527.565,368.766,0.557514,844.898,304.185,0.329715
