Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
680.287,421.705,0.698906,748.889,641.117,0.211206,431.491,629.387,0.208693,0,0,0,0,0,0,999.658,582.346,0.248975,1136.78,701.859,0.158622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.097,372.729,0.735102,719.526,337.433,0.837255,529.5,400.228,0.701148,809.667,331.613,0.8047
680.322,421.736,0.71377,744.976,646.974,0.213527,433.47,629.372,0.205873,0,0,0,0,0,0,1007.49,586.257,0.276612,1138.76,715.595,0.145179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.021,378.631,0.7231,721.466,339.419,0.763212,529.469,400.195,0.73959,809.671,333.506,0.796518
678.387,419.769,0.688121,744.989,643.074,0.206255,431.532,627.433,0.229604,0,0,0,0,0,0,1007.48,588.225,0.237475,1138.76,690.116,0.182033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.011,376.685,0.712658,725.337,337.531,0.814765,529.48,400.185,0.719682,809.679,329.649,0.793156
680.249,421.714,0.688403,743.03,637.225,0.228321,429.555,629.4,0.228141,0,0,0,0,0,0,1003.57,586.271,0.229491,1138.78,692.077,0.158757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.068,378.59,0.732137,725.344,337.492,0.847715,531.391,400.205,0.731835,809.681,331.563,0.807045
680.269,427.529,0.712817,744.98,643.071,0.231262,431.489,631.336,0.216934,0,0,0,0,0,0,1003.58,584.304,0.237832,1136.83,697.932,0.15367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.099,380.519,0.745865,723.433,337.532,0.826648,527.573,400.196,0.754503,809.652,333.511,0.819377
678.355,421.722,0.670937,743.015,646.993,0.237544,433.471,631.352,0.200483,0,0,0,0,0,0,1007.5,586.288,0.209934,1136.81,697.949,0.085797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.094,380.493,0.747487,721.481,337.509,0.820144,529.447,400.205,0.74877,809.657,333.575,0.816189
678.344,417.817,0.694401,746.912,635.261,0.219656,433.481,633.289,0.21024,0,0,0,0,0,0,1003.58,582.363,0.222091,1136.78,697.961,0.132312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.123,380.508,0.746625,723.404,337.477,0.824633,527.557,400.163,0.765687,809.618,331.621,0.807297
676.376,423.671,0.679818,746.922,639.168,0.217637,431.522,631.349,0.198177,0,0,0,0,0,0,1011.4,590.185,0.204265,1140.71,697.951,0.106061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.132,378.64,0.743219,723.431,337.544,0.817483,527.532,400.142,0.754077,809.648,331.603,0.806866
678.321,419.749,0.689223,750.845,639.177,0.224023,431.505,633.282,0.189342,0,0,0,0,0,0,1005.53,586.261,0.205494,1140.71,697.919,0.115221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.045,378.609,0.749891,723.424,337.494,0.841099,527.536,400.149,0.744454,809.632,329.666,0.79932
678.321,421.71,0.67145,750.846,639.186,0.222896,429.55,631.349,0.190731,0,0,0,0,0,0,1001.61,582.349,0.22065,1138.74,688.169,0.178062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.065,380.523,0.745019,723.379,337.514,0.824416,527.512,400.172,0.746548,809.599,329.634,0.807803
678.373,425.637,0.696283,746.917,641.122,0.231998,429.556,625.471,0.214317,0,0,0,0,0,0,1007.48,586.259,0.22653,1138.77,697.947,0.103814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.059,378.619,0.754168,721.488,337.51,0.839817,527.567,400.192,0.731009,809.599,331.573,0.81395
678.329,423.697,0.680602,748.884,637.201,0.232545,427.596,627.412,0.215942,0,0,0,0,0,0,999.645,582.384,0.261649,1138.78,697.939,0.169087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.069,378.622,0.749563,723.386,337.527,0.825193,527.534,400.158,0.750272,809.618,331.559,0.804485
678.339,425.659,0.703066,746.951,637.219,0.232754,429.549,631.327,0.215653,0,0,0,0,0,0,997.705,578.469,0.225209,1138.74,684.266,0.172724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.069,378.618,0.752064,725.322,337.501,0.841322,527.529,400.146,0.751902,809.64,329.642,0.819365
680.244,423.659,0.697255,750.851,635.265,0.233372,431.488,629.402,0.213961,0,0,0,0,0,0,993.786,578.435,0.282211,1136.81,697.914,0.183385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596.101,378.603,0.746739,725.322,337.491,0.848758,527.543,400.168,0.751832,809.606,329.645,0.823406
678.352,419.758,0.699343,744.992,639.188,0.229026,431.489,627.438,0.215367,0,0,0,0,0,0,995.728,580.413,0.242673,1134.84,692.084,0.1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.993,378.617,0.759375,725.338,337.478,0.855513,527.539,400.122,0.760346,809.629,331.554,0.820596
678.341,415.875,0.719256,743.009,633.312,0.226484,435.438,621.548,0.212897,0,0,0,0,0,0,999.667,576.499,0.246517,1136.78,694.013,0.119975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.942,376.658,0.76409,723.419,337.462,0.832248,527.537,400.125,0.746384,809.694,329.615,0.800308
678.327,419.784,0.699251,743.022,635.255,0.2449,439.354,625.483,0.196967,0,0,0,0,0,0,1001.6,580.409,0.244128,1136.79,697.916,0.12195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.949,380.505,0.772459,725.351,337.563,0.837238,527.521,400.107,0.767527,809.659,329.627,0.813102
678.335,419.755,0.706205,742.985,635.252,0.238562,437.398,627.437,0.195534,0,0,0,0,0,0,991.816,574.515,0.269451,1134.79,690.104,0.187245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.985,380.532,0.791953,725.41,337.559,0.861683,527.527,400.124,0.760337,809.636,327.689,0.808191
680.26,425.648,0.712565,741.043,637.221,0.215434,447.182,635.262,0.174688,0,0,0,0,0,0,1005.52,584.299,0.22122,1136.8,697.921,0.108715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.978,380.541,0.796068,727.24,337.576,0.859863,527.56,400.152,0.758995,809.614,331.554,0.829672
680.278,425.622,0.719667,742.977,635.268,0.231238,437.387,633.293,0.188553,0,0,0,0,0,0,993.758,576.487,0.223403,1134.81,690.101,0.173545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.97,380.551,0.785492,727.25,337.582,0.855599,527.522,400.144,0.773594,809.621,331.614,0.832484
678.332,427.529,0.710816,737.13,641.145,0.21688,435.431,629.397,0.207097,0,0,0,0,0,0,993.77,576.484,0.224132,1132.88,682.296,0.195923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.963,380.563,0.794299,727.298,339.433,0.859183,527.526,400.11,0.768017,809.646,331.569,0.827266
680.246,427.548,0.735641,743.031,637.224,0.224286,433.485,629.38,0.200688,0,0,0,0,0,0,999.642,580.414,0.233972,1136.83,688.169,0.18168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.975,380.574,0.799162,727.259,339.432,0.845583,527.517,400.109,0.755561,809.676,329.633,0.804021
680.296,427.605,0.728812,744.965,635.234,0.235547,435.434,625.479,0.212054,0,0,0,0,0,0,989.868,574.543,0.257785,1134.84,694.023,0.115064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.969,380.569,0.795238,727.261,339.429,0.857929,527.53,400.091,0.757332,809.654,329.655,0.811065
680.33,429.498,0.76478,744.99,635.235,0.223564,431.528,627.425,0.220044,0,0,0,0,0,0,995.726,578.439,0.237308,1138.73,695.967,0.126011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.068,382.445,0.812871,727.263,339.464,0.846963,527.562,400.111,0.756007,809.704,329.633,0.798744
680.346,429.493,0.766106,746.922,635.238,0.219965,437.381,627.435,0.200801,0,0,0,0,0,0,995.755,582.373,0.219544,1138.74,695.966,0.105586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.946,382.488,0.828686,725.383,343.324,0.817003,527.566,400.116,0.744763,809.688,329.645,0.814061
680.33,429.539,0.746938,746.912,641.137,0.219975,433.472,627.425,0.195674,0,0,0,0,0,0,1005.53,588.232,0.243415,1138.79,692.072,0.168323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.938,382.462,0.821926,725.368,343.359,0.805578,527.547,400.087,0.749181,809.703,327.713,0.809427
680.345,429.529,0.730984,750.846,637.233,0.222519,435.429,625.47,0.187686,0,0,0,0,0,0,999.64,584.307,0.233942,1136.83,690.103,0.142501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.952,382.502,0.826665,725.384,343.361,0.803782,527.534,400.091,0.74946,811.562,327.658,0.812529
682.274,429.569,0.73174,748.9,641.135,0.212502,433.454,629.389,0.202929,0,0,0,0,0,0,1007.5,588.229,0.215736,1142.65,697.936,0.108281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600.0,382.601,0.84669,727.258,343.382,0.811927,527.51,400.116,0.734745,811.585,329.649,0.791698
682.255,431.458,0.741609,750.842,641.146,0.217024,429.562,629.378,0.205617,0,0,0,0,0,0,1003.57,584.303,0.219164,1138.74,686.221,0.162744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.989,384.462,0.832484,725.346,347.235,0.795875,527.538,400.109,0.734011,811.572,329.656,0.806482
682.295,431.454,0.714859,756.724,641.117,0.221496,429.564,627.434,0.217698,0,0,0,0,0,0,995.747,576.493,0.22719,1136.83,684.243,0.162237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598.037,386.502,0.73438,717.516,353.049,0.784545,527.555,400.167,0.730266,811.559,329.664,0.806976
