Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
382.065,277.182,0.550174,383.405,416.187,0.154881,125.069,420.103,0.111851,0.0,0.0,0.0,0,0,0,582.698,401.739,0.17538,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.879,224.658,0.695924,433.221,216.888,0.787023,260.139,248.347,0.565292,486.963,223.397,0.515502
382.068,277.186,0.550362,384.694,416.189,0.154653,125.071,420.102,0.111042,0.0,0.0,0.0,0,0,0,582.696,401.738,0.174671,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.879,224.658,0.696385,433.221,216.888,0.7872,260.138,248.346,0.565851,486.963,223.397,0.515175
376.841,277.214,0.574325,380.768,416.192,0.151327,108.012,424.031,0.223125,0.0,0.0,0.0,0,0,0,586.636,406.992,0.140565,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.335,223.393,0.671009,427.997,215.607,0.752072,254.864,244.398,0.551488,480.412,224.707,0.562148
376.834,277.219,0.573459,380.773,416.195,0.150329,108.016,424.033,0.222874,0.0,0.0,0.0,0,0,0,585.324,405.701,0.143199,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.337,223.388,0.666654,429.266,215.605,0.75126,254.847,244.376,0.536555,480.412,224.715,0.564544
376.833,277.216,0.573698,380.772,416.193,0.151028,108.025,424.028,0.220481,0.0,0.0,0.0,0,0,0,585.326,405.702,0.14303,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.337,223.389,0.667467,429.266,215.605,0.751048,254.853,244.383,0.544292,480.411,224.708,0.562897
376.833,277.216,0.573733,380.772,416.193,0.151033,108.025,424.028,0.220416,0.0,0.0,0.0,0,0,0,585.325,405.701,0.143252,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.337,223.389,0.667481,429.266,215.605,0.750947,254.853,244.383,0.544254,480.413,224.717,0.561332
376.833,277.216,0.573733,380.772,416.193,0.151033,108.025,424.028,0.220416,0.0,0.0,0.0,0,0,0,585.325,405.701,0.143252,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.337,223.389,0.667481,429.266,215.605,0.750947,254.853,244.383,0.544254,480.413,224.717,0.561332
376.833,277.216,0.573733,380.772,416.193,0.151033,108.025,424.028,0.220416,0.0,0.0,0.0,0,0,0,585.325,405.701,0.143252,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.337,223.389,0.667481,429.266,215.605,0.750947,254.853,244.383,0.544254,480.413,224.717,0.561332
370.257,278.497,0.523637,372.894,413.555,0.158105,102.788,421.421,0.236142,0.0,0.0,0.0,0,0,0,601.063,417.493,0.133917,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298.174,222.103,0.640423,425.327,215.556,0.801523,247.038,236.493,0.520547,477.78,220.794,0.496789
354.542,277.201,0.570379,365.027,414.886,0.154942,100.147,414.884,0.268412,0.0,0.0,0.0,0,0,0,615.483,425.349,0.159759,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.643,222.088,0.646225,413.539,215.528,0.797649,235.175,222.106,0.619708,467.358,226.065,0.376244
354.549,277.2,0.56621,365.035,414.877,0.153411,100.162,414.872,0.266199,0.0,0.0,0.0,0,0,0,612.86,424.038,0.158054,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.647,222.083,0.640168,413.534,215.519,0.792726,235.173,222.107,0.619916,467.366,226.03,0.367551
354.549,277.199,0.566876,365.027,414.877,0.155928,100.163,414.871,0.266163,0.0,0.0,0.0,0,0,0,615.482,425.349,0.160116,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.644,222.081,0.640405,413.534,215.519,0.792689,235.174,222.106,0.619792,467.365,226.033,0.366232
351.949,277.214,0.566775,366.352,416.191,0.134328,100.175,413.551,0.260736,0.0,0.0,0.0,0,0,0,593.199,410.917,0.17452,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.703,222.104,0.653957,413.535,215.515,0.796769,235.188,222.103,0.634431,468.643,226.026,0.359964
