Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
375.735,344.881,0.690095,0.0,0.0,0.0,195.816,446.375,0.16296,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.55,303.748,0.750363,419.379,302.508,0.730748,281.893,321.746,0.280387,470.8,312.732,0.575754
376.999,344.83,0.709366,0.0,0.0,0.0,197.087,446.357,0.187124,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335.852,303.705,0.742393,421.937,302.437,0.726098,283.178,321.748,0.335301,472.065,312.723,0.628029
391.103,335.855,0.669622,0.0,0.0,0.0,199.65,446.334,0.0917042,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.829,294.758,0.743945,433.505,294.799,0.75084,292.157,319.171,0.239644,478.529,314.019,0.666931
391.113,335.859,0.672383,0.0,0.0,0.0,199.665,446.323,0.0870578,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343.59,294.772,0.724237,433.505,294.791,0.751734,292.146,316.585,0.24915,478.548,314.017,0.643661
396.267,326.885,0.680342,0.0,0.0,0.0,200.953,446.398,0.132937,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352.555,292.168,0.753104,438.688,292.107,0.765993,298.616,305.037,0.345667,487.503,311.436,0.578949
391.133,321.692,0.683593,0.0,0.0,0.0,197.108,445.086,0.155836,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,350.019,283.216,0.759452,438.644,287.017,0.694173,299.904,298.592,0.362474,486.174,312.718,0.461021
365.441,315.333,0.72188,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,499.06,447.652,0.0756328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324.354,281.917,0.755695,414.242,281.934,0.781285,281.906,305.027,0.225992,468.239,303.769,0.55745
365.384,315.318,0.72264,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,500.333,447.644,0.0787357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.592,281.9,0.729383,414.247,281.94,0.785106,283.166,303.76,0.279694,468.241,305.016,0.54206
333.269,333.347,0.722244,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,468.217,446.335,0.0597222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302.414,292.125,0.678925,384.643,296.045,0.668451,265.182,298.596,0.178048,446.326,314.052,0.350009
323.029,346.136,0.70633,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.909,301.143,0.618391,367.998,302.475,0.678615,251.05,302.438,0.353562,437.382,321.709,0.384888
306.329,365.395,0.566912,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,493.904,447.659,0.0584694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266.49,338.446,0.341028,361.574,314.024,0.585875,240.794,352.581,0.0859268,433.527,339.708,0.48086
306.303,364.15,0.618258,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,493.918,448.959,0.0718508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.876,324.325,0.537037,356.445,315.29,0.690574,242.106,325.592,0.121698,434.773,335.898,0.575947
311.452,360.281,0.561541,0.0,0.0,0.0,170.151,455.33,0.171017,0,0,0,0,0,0,496.489,447.689,0.0900638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284.495,314.039,0.565137,374.376,313.971,0.713905,249.76,311.457,0.297645,438.665,332.009,0.514421
311.467,359.021,0.560677,0.0,0.0,0.0,170.149,455.331,0.168785,0,0,0,0,0,0,497.747,447.7,0.0905133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.751,314.03,0.550936,374.397,312.783,0.714053,249.762,311.455,0.309074,438.674,332.009,0.514068
324.343,361.549,0.617257,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,501.629,448.974,0.0900836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301.179,312.773,0.623038,385.972,314.009,0.696756,256.206,305.029,0.335333,452.809,322.976,0.596587
347.443,364.172,0.53315,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,505.474,448.93,0.0529456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.34,312.768,0.570257,405.218,320.431,0.71383,272.881,303.728,0.378971,463.095,323.006,0.658269
346.152,367.973,0.541048,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315.342,317.899,0.6235,403.928,320.468,0.74426,271.648,308.898,0.394046,465.613,323.047,0.620048
346.138,367.986,0.585066,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316.586,317.876,0.63082,402.672,320.43,0.719397,271.602,308.886,0.395455,464.36,323.008,0.606508
