Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
339.864,254.966,0.786963,403.817,401.186,0.305419,254.997,317.641,0.313289,209.313,463.82,0.172657,0.0,0.0,0.0,530.417,377.698,0.397792,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,305.927,223.671,0.895449,371.13,213.28,0.849639,265.501,218.461,0.627885,414.28,201.47,0.780271
337.226,255.017,0.794558,392.054,401.182,0.299881,256.298,270.687,0.196593,224.999,390.739,0.163265,0.0,0.0,0.0,530.397,377.71,0.384053,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,304.619,225.0,0.802408,365.929,215.871,0.755796,257.653,223.706,0.603719,412.908,201.503,0.823244
330.745,266.76,0.633239,393.353,393.362,0.314305,257.611,368.56,0.112207,0.0,0.0,0.0,0.0,0.0,0.0,530.396,377.686,0.37532,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,288.951,240.659,0.420182,358.117,215.855,0.778779,253.708,252.404,0.122437,409.042,201.469,0.754175
325.506,274.569,0.561603,409.028,412.954,0.336948,318.982,463.824,0.135376,0.0,0.0,0.0,0.0,0.0,0.0,530.408,377.694,0.372708,612.63,476.926,0.05157,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,291.564,249.8,0.399251,350.338,222.382,0.761302,253.7,262.84,0.0508492,405.122,202.745,0.772376
320.288,277.208,0.578812,410.339,412.925,0.353089,322.891,459.92,0.136543,0.0,0.0,0.0,0.0,0.0,0.0,529.11,377.688,0.370344,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,282.427,204.07,0.511102,348.936,224.976,0.832126,236.739,232.823,0.134599,403.788,204.09,0.803017
320.259,265.457,0.653011,405.111,405.111,0.290787,322.88,445.562,0.0683628,0.0,0.0,0.0,0.0,0.0,0.0,529.082,373.796,0.364854,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,292.863,248.468,0.167777,343.779,225.026,0.800447,0.0,0.0,0.0,402.497,202.821,0.821021
316.345,266.787,0.607253,399.887,405.103,0.261051,249.794,375.089,0.0547282,0.0,0.0,0.0,0.0,0.0,0.0,529.095,375.099,0.365467,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,291.542,245.892,0.173088,339.89,226.327,0.789322,0.0,0.0,0.0,401.224,198.879,0.776806
311.12,274.581,0.498449,399.882,403.804,0.261387,253.704,372.489,0.0508011,192.354,411.644,0.0626038,265.463,312.447,0.283163,527.819,373.771,0.383678,611.315,476.924,0.0568041,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,286.328,265.419,0.0883266,338.573,230.213,0.793267,0.0,0.0,0.0,401.227,200.19,0.760476
311.124,278.517,0.464139,406.406,409.012,0.314586,324.184,449.473,0.0826273,0.0,0.0,0.0,0.0,0.0,0.0,529.089,373.783,0.382838,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,288.96,247.176,0.0574582,338.573,234.056,0.808364,0.0,0.0,0.0,401.204,202.748,0.772556
312.444,278.489,0.486547,409.019,409.008,0.305721,328.077,450.777,0.0755783,0.0,0.0,0.0,0.0,0.0,0.0,529.106,375.102,0.378625,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,287.602,265.454,0.0501328,341.133,232.791,0.788247,0.0,0.0,0.0,401.225,202.808,0.779765
