Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
660.686,431.484,0.737597,670.521,598.054,0.312717,441.301,570.645,0.443172,400.19,715.634,0.0594066,0,0,0,886.033,617.616,0.306583,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.654,370.79,0.847241,713.657,382.515,0.868355,547.114,396.248,0.770905,780.217,404.084,0.682859
658.78,431.583,0.721264,670.518,598.044,0.299175,445.186,572.562,0.438433,0.0,0.0,0.0,0,0,0,886.052,617.625,0.293241,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.662,370.829,0.838771,713.692,382.561,0.863177,549.04,398.111,0.771429,778.33,406.074,0.691487
660.688,431.478,0.734016,668.573,601.934,0.315363,445.194,572.551,0.434371,400.226,715.633,0.0526638,0,0,0,886.043,619.555,0.276014,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.687,370.821,0.840047,713.667,382.53,0.843458,550.978,396.263,0.770593,782.198,404.124,0.686495
660.699,431.535,0.727156,670.512,598.036,0.326624,445.184,572.546,0.434582,402.118,715.632,0.0581583,0,0,0,886.004,619.583,0.291094,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.677,370.836,0.84109,715.558,382.564,0.851763,551.007,396.24,0.772787,782.19,404.116,0.678482
662.657,431.518,0.753965,672.464,600.003,0.322771,443.258,572.602,0.439148,402.093,715.632,0.0583122,0,0,0,880.136,623.523,0.246364,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.69,370.847,0.840202,713.726,382.604,0.853959,551.02,396.237,0.775112,782.223,404.072,0.684111
662.623,431.503,0.745003,668.572,599.983,0.308879,443.287,572.59,0.449065,402.154,715.633,0.052433,0,0,0,876.24,617.638,0.253092,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.684,372.721,0.834594,713.72,382.611,0.87165,551.016,396.242,0.778773,784.163,404.068,0.715708
660.739,431.482,0.743566,668.579,601.931,0.321726,445.179,572.528,0.445383,402.141,715.633,0.0542836,0,0,0,884.063,621.543,0.275805,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.697,372.715,0.840937,715.549,382.585,0.87973,550.964,396.259,0.774775,780.265,406.05,0.685142
662.71,431.481,0.764663,668.569,601.946,0.336457,443.28,572.561,0.453923,0.0,0.0,0.0,0,0,0,880.156,619.559,0.276461,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.673,370.82,0.836859,715.586,382.54,0.873625,550.983,396.246,0.758377,784.126,406.016,0.698536
662.661,431.534,0.75944,666.646,599.988,0.345313,443.259,572.593,0.45061,400.184,715.637,0.0509374,0,0,0,880.157,619.589,0.274424,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,617.532,372.705,0.847987,713.704,382.603,0.892937,551.01,396.234,0.751905,782.202,406.029,0.6915
660.718,431.444,0.761732,670.539,592.156,0.332906,443.242,570.601,0.451283,400.176,715.634,0.0572466,0,0,0,882.095,613.712,0.292192,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615.683,370.843,0.837146,715.555,384.405,0.847703,551.004,396.23,0.747116,780.234,406.024,0.667565
