Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
376.825,256.145,0.696479,392.565,410.937,0.228737,203.725,387.329,0.383222,129.013,446.334,0.166874,0,0,0,570.887,380.781,0.274663,643.0,479.125,0.0585868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.618,224.728,0.76047,414.904,214.212,0.752874,281.12,240.477,0.33863,471.24,227.38,0.428826
376.825,256.145,0.696418,392.565,410.934,0.22921,203.728,387.331,0.382516,129.015,446.335,0.166262,0,0,0,570.887,380.776,0.275562,643.015,479.123,0.0631601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.617,224.729,0.760438,414.904,214.211,0.752529,281.122,240.48,0.339078,471.253,228.651,0.426582
376.825,256.145,0.696439,392.564,410.935,0.228951,203.728,387.331,0.38252,129.015,446.335,0.16626,0,0,0,570.887,380.777,0.275413,643.015,479.123,0.0630572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329.617,224.729,0.76045,414.903,214.21,0.753344,281.122,240.48,0.339057,471.25,228.646,0.427686
380.754,253.582,0.66818,392.557,412.226,0.253831,205.084,387.31,0.377514,129.015,446.346,0.192963,0,0,0,570.917,382.083,0.258118,640.403,479.125,0.0618963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.232,219.499,0.70085,422.707,214.268,0.759469,282.442,236.503,0.363701,476.514,233.888,0.408272
380.751,253.575,0.665423,393.87,410.935,0.257077,205.083,387.313,0.376525,129.015,446.343,0.19431,0,0,0,572.202,382.08,0.26016,640.401,479.125,0.0623839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.23,219.496,0.700617,422.71,214.267,0.760004,282.438,236.519,0.360176,477.771,235.186,0.408271
375.528,249.657,0.642294,388.626,412.219,0.234552,205.078,386.025,0.398888,128.972,451.587,0.207429,0,0,0,570.9,383.373,0.252449,644.319,479.121,0.0644393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330.983,220.771,0.699688,417.509,212.927,0.711111,282.418,237.846,0.326505,475.18,224.738,0.395486
376.817,244.405,0.685999,388.64,412.245,0.243205,206.385,386.001,0.39356,128.969,448.95,0.217659,0,0,0,569.592,382.071,0.248681,644.347,479.12,0.0689732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.267,215.583,0.724755,416.167,205.111,0.707509,282.44,248.324,0.338012,475.165,224.71,0.393437
376.828,244.405,0.687649,388.639,412.243,0.244562,206.387,386.002,0.393045,128.969,448.95,0.217442,0,0,0,569.59,382.07,0.248182,644.347,479.12,0.0689302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.262,215.585,0.727464,416.18,206.361,0.705061,282.438,248.332,0.334149,475.172,224.696,0.399166
376.828,244.406,0.687831,388.639,412.243,0.244514,206.388,386.001,0.393071,128.97,448.949,0.21824,0,0,0,569.59,382.07,0.248213,644.347,479.12,0.0689625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.261,215.584,0.727709,416.182,206.365,0.704597,282.439,248.328,0.334317,475.175,224.699,0.399148
378.139,237.85,0.685497,387.321,412.25,0.256412,206.369,384.73,0.390362,128.987,442.389,0.254396,0,0,0,573.518,383.378,0.242142,644.324,479.124,0.0637758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.557,214.245,0.758393,420.112,205.059,0.721303,278.504,241.768,0.301854,476.477,224.706,0.369486
378.147,237.874,0.678732,386.005,413.539,0.253997,203.719,387.313,0.377097,127.7,452.885,0.152509,0,0,0,570.899,382.07,0.252087,644.344,479.122,0.0675062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.176,212.917,0.732906,422.717,206.391,0.699479,277.18,236.512,0.309673,476.503,227.358,0.35023
378.138,237.866,0.683233,384.719,413.54,0.25459,203.722,387.312,0.377595,127.698,452.888,0.152985,0,0,0,570.9,382.075,0.251154,644.343,479.123,0.0660906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336.176,212.919,0.735689,422.713,206.386,0.697528,277.179,236.539,0.30382,476.502,227.357,0.351505
382.049,237.841,0.67716,391.252,413.549,0.262753,205.037,387.319,0.380456,128.991,446.326,0.200566,0,0,0,573.534,382.076,0.257403,644.346,479.123,0.0680033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739858,424.004,207.675,0.746461,281.12,247.002,0.262963,471.248,226.025,0.279093
382.049,237.841,0.677088,391.256,413.551,0.262218,205.037,387.32,0.380002,128.992,446.327,0.200228,0,0,0,573.535,382.071,0.2582,644.343,479.122,0.0713524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.258,212.936,0.739866,424.004,207.676,0.746883,281.12,247.002,0.262945,471.26,226.028,0.279158
382.049,237.841,0.677078,391.256,413.55,0.262266,205.037,387.32,0.380024,128.992,446.327,0.200249,0,0,0,573.535,382.071,0.258209,644.342,479.122,0.07132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739924,424.004,207.676,0.746881,281.12,247.004,0.26267,471.26,226.028,0.279156
382.049,237.841,0.677078,391.256,413.55,0.262266,205.037,387.32,0.380024,128.992,446.327,0.200249,0,0,0,573.535,382.071,0.258209,644.342,479.122,0.07132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739924,424.004,207.676,0.746881,281.12,247.004,0.26267,471.26,226.028,0.279156
382.049,237.841,0.677078,391.256,413.55,0.262266,205.037,387.32,0.380024,128.992,446.327,0.200249,0,0,0,573.535,382.071,0.258209,644.342,479.122,0.07132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739924,424.004,207.676,0.746881,281.12,247.004,0.26267,471.26,226.028,0.279156
382.049,237.841,0.677078,391.256,413.55,0.262266,205.037,387.32,0.380024,128.992,446.327,0.200249,0,0,0,573.535,382.071,0.258209,644.342,479.122,0.07132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739924,424.004,207.676,0.746881,281.12,247.004,0.26267,471.26,226.028,0.279156
382.049,237.841,0.677078,391.256,413.55,0.262266,205.037,387.32,0.380024,128.992,446.327,0.200249,0,0,0,573.535,382.071,0.258209,644.342,479.122,0.07132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739924,424.004,207.676,0.746881,281.12,247.004,0.26267,471.26,226.028,0.279156
382.049,237.841,0.677078,391.256,413.55,0.262266,205.037,387.32,0.380024,128.992,446.327,0.200249,0,0,0,573.535,382.071,0.258209,644.342,479.122,0.07132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739924,424.004,207.676,0.746881,281.12,247.004,0.26267,471.26,226.028,0.279156
382.049,237.841,0.677078,391.256,413.55,0.262266,205.037,387.32,0.380024,128.992,446.327,0.200249,0,0,0,573.535,382.071,0.258209,644.342,479.122,0.07132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739924,424.004,207.676,0.746881,281.12,247.004,0.26267,471.26,226.028,0.279156
382.049,237.841,0.677078,391.256,413.55,0.262266,205.037,387.32,0.380024,128.992,446.327,0.200249,0,0,0,573.535,382.071,0.258209,644.342,479.122,0.07132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739924,424.004,207.676,0.746881,281.12,247.004,0.26267,471.26,226.028,0.279156
382.049,237.841,0.677078,391.256,413.55,0.262266,205.037,387.32,0.380024,128.992,446.327,0.200249,0,0,0,573.535,382.071,0.258209,644.342,479.122,0.07132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739924,424.004,207.676,0.746881,281.12,247.004,0.26267,471.26,226.028,0.279156
382.049,237.841,0.677078,391.256,413.55,0.262266,205.037,387.32,0.380024,128.992,446.327,0.200249,0,0,0,573.535,382.071,0.258209,644.342,479.122,0.07132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739924,424.004,207.676,0.746881,281.12,247.004,0.26267,471.26,226.028,0.279156
382.049,237.841,0.67716,391.252,413.549,0.262753,205.037,387.319,0.380456,128.991,446.326,0.200566,0,0,0,573.534,382.076,0.257403,644.346,479.123,0.0680033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.259,212.936,0.739858,424.004,207.675,0.746461,281.12,247.002,0.262963,471.248,226.025,0.279093
382.049,237.841,0.677088,391.256,413.551,0.262218,205.037,387.32,0.380002,128.992,446.327,0.200228,0,0,0,573.535,382.071,0.2582,644.343,479.122,0.0713524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,332.258,212.936,0.739866,424.004,207.676,0.746883,281.12,247.002,0.262945,471.26,226.028,0.279158
382.095,237.854,0.673408,391.25,413.562,0.255015,203.77,386.022,0.373948,128.985,446.323,0.203152,0,0,0,574.839,382.059,0.263725,645.623,479.126,0.071113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.854,214.178,0.742361,425.342,207.672,0.736745,285.029,249.639,0.262178,476.48,232.588,0.27299
382.097,237.854,0.671605,391.255,413.556,0.255422,205.036,386.021,0.375543,128.985,446.319,0.204681,0,0,0,574.841,382.063,0.262937,644.362,479.126,0.0693979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.851,214.177,0.741316,425.344,207.677,0.737622,285.031,249.651,0.263927,476.487,232.578,0.271523
382.095,237.852,0.671457,391.254,413.556,0.255024,203.769,386.019,0.375396,128.985,446.321,0.203577,0,0,0,574.84,382.061,0.262813,644.362,479.126,0.0693577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.592,214.179,0.741582,425.342,207.675,0.737749,285.029,249.647,0.264975,476.486,232.576,0.272251
382.095,237.852,0.671457,391.254,413.556,0.255024,203.769,386.019,0.375396,128.985,446.321,0.203577,0,0,0,574.84,382.061,0.262813,644.362,479.126,0.0693577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.592,214.179,0.741582,425.342,207.675,0.737749,285.029,249.647,0.264975,476.486,232.576,0.272251
382.095,237.852,0.671457,391.254,413.556,0.255024,203.769,386.019,0.375396,128.985,446.321,0.203577,0,0,0,574.84,382.061,0.262813,644.362,479.126,0.0693577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.592,214.179,0.741582,425.342,207.675,0.737749,285.029,249.647,0.264975,476.486,232.576,0.272251
382.095,237.852,0.671457,391.254,413.556,0.255024,203.769,386.019,0.375396,128.985,446.321,0.203577,0,0,0,574.84,382.061,0.262813,644.362,479.126,0.0693577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.592,214.179,0.741582,425.342,207.675,0.737749,285.029,249.647,0.264975,476.486,232.576,0.272251
383.405,239.154,0.66967,389.942,413.546,0.25172,207.676,386.019,0.355377,130.287,446.347,0.193329,0,0,0,572.225,380.767,0.274888,645.671,479.126,0.0748646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.781,212.932,0.779382,425.384,206.391,0.761644,286.359,245.717,0.245048,477.78,229.985,0.290862
383.406,239.16,0.668956,389.952,413.548,0.253066,206.388,386.022,0.354241,130.29,447.632,0.1843,0,0,0,572.222,380.77,0.275193,645.67,479.125,0.0752465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.781,212.928,0.778193,425.38,206.393,0.762971,286.369,245.705,0.243199,477.784,229.972,0.28934
383.406,239.16,0.668968,389.951,413.55,0.252932,206.389,386.021,0.354464,130.289,447.631,0.185476,0,0,0,572.222,380.77,0.275272,645.67,479.125,0.0753185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.781,212.928,0.778147,425.38,206.393,0.762813,286.369,245.707,0.2443,477.784,229.974,0.289262
384.691,239.145,0.676789,392.561,412.216,0.261117,207.681,386.031,0.34943,130.297,446.335,0.187563,0,0,0,572.204,380.774,0.277164,645.652,479.125,0.07416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338.812,212.892,0.776319,426.653,206.348,0.734569,287.675,247.033,0.221795,476.493,227.359,0.271506
