Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
359.371,248.496,0.744286,348.951,433.825,0.318616,191.037,423.399,0.301084,0.0,0.0,0.0,0.0,0.0,0.0,536.914,427.296,0.191726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,313.735,214.552,0.808468,395.982,214.57,0.832733,264.142,228.886,0.698209,442.892,218.486,0.699596
358.075,245.926,0.754604,348.958,435.135,0.310116,187.14,423.4,0.293131,0.0,0.0,0.0,0.0,0.0,0.0,536.925,432.511,0.177068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,311.146,214.532,0.814398,394.688,214.556,0.831292,264.135,227.61,0.701577,441.661,219.761,0.71597
358.083,248.465,0.737206,348.979,435.135,0.312609,188.453,424.674,0.299295,0.0,0.0,0.0,0.0,0.0,0.0,535.622,427.287,0.19068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,312.427,214.573,0.821323,395.957,214.583,0.829856,265.401,230.225,0.699454,441.66,218.478,0.706648
358.097,247.181,0.762278,349.0,436.436,0.30163,189.763,424.679,0.270856,0.0,0.0,0.0,0.0,0.0,0.0,538.246,432.506,0.190293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,312.458,214.561,0.821582,395.981,214.586,0.820314,264.162,228.898,0.693005,441.654,221.055,0.718605
358.115,247.164,0.765552,348.992,433.837,0.324752,189.761,423.396,0.308034,0.0,0.0,0.0,0.0,0.0,0.0,538.227,428.597,0.193818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,313.718,214.53,0.826318,395.966,214.57,0.824405,264.167,230.212,0.699364,441.63,221.048,0.714088
358.085,248.467,0.762071,343.758,435.123,0.326657,189.756,420.766,0.30623,0.0,0.0,0.0,0.0,0.0,0.0,536.92,431.213,0.172544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,311.162,214.551,0.819982,395.947,214.577,0.830243,264.156,230.222,0.688475,441.646,221.068,0.731161
356.815,247.201,0.739596,347.689,435.146,0.310956,189.746,429.895,0.254643,0.0,0.0,0.0,0.0,0.0,0.0,536.919,431.207,0.16964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,311.129,214.554,0.823598,394.671,214.597,0.823601,264.143,230.219,0.674487,441.635,219.792,0.726236
358.087,249.772,0.745902,346.382,435.125,0.30713,187.145,425.982,0.286192,0.0,0.0,0.0,0.0,0.0,0.0,536.919,428.596,0.177323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,311.157,214.559,0.827512,394.689,214.569,0.830006,264.154,231.511,0.691916,441.643,218.492,0.717214
358.076,247.177,0.752342,347.666,435.121,0.328479,189.736,423.377,0.300758,0.0,0.0,0.0,0.0,0.0,0.0,538.236,436.433,0.157261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,312.439,214.542,0.825492,395.958,214.563,0.827876,264.154,231.525,0.695385,441.634,218.457,0.733951
358.115,249.773,0.73691,348.962,435.121,0.325339,191.033,423.381,0.293602,0.0,0.0,0.0,0.0,0.0,0.0,536.911,432.508,0.179898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,312.427,214.538,0.814636,394.695,214.564,0.825688,264.157,231.529,0.679758,441.633,218.471,0.717869
358.132,247.224,0.749534,347.67,435.113,0.335199,185.847,423.379,0.301074,0.0,0.0,0.0,0.0,0.0,0.0,538.224,432.502,0.18293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,311.146,214.553,0.821982,395.949,214.568,0.823027,264.126,231.5,0.671611,441.629,218.492,0.730751
358.089,249.807,0.730407,348.956,433.825,0.315073,189.735,425.982,0.280255,0.0,0.0,0.0,0.0,0.0,0.0,536.913,429.909,0.182583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,309.832,214.522,0.829024,395.947,214.566,0.81848,264.14,230.19,0.670775,441.64,218.487,0.715711
