Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
803.685,292.477,0.764465,815.486,509.841,0.466411,584.304,507.877,0.414919,507.885,715.609,0.0855163,0.0,0.0,0.0,1021.18,496.137,0.369027,1154.45,715.585,0.108375,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.988,253.175,0.780538,839.078,247.396,0.792717,695.991,274.861,0.726886,891.91,262.995,0.726004
801.793,294.346,0.758852,815.497,509.847,0.458633,582.366,507.871,0.410613,505.938,715.61,0.0778598,0.0,0.0,0.0,1019.25,496.179,0.348689,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.938,251.287,0.781523,839.074,249.288,0.794675,695.99,274.865,0.724922,889.982,263.025,0.713521
803.699,294.347,0.763481,813.554,509.921,0.452925,582.372,507.945,0.383553,504.009,715.614,0.0585061,0.0,0.0,0.0,1023.16,496.136,0.353184,1134.86,697.931,0.0691333,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.935,251.283,0.780809,839.051,245.464,0.810157,695.973,276.736,0.734928,891.902,261.125,0.698624
803.691,294.352,0.768191,807.709,509.88,0.482271,578.468,507.919,0.397742,498.125,715.613,0.0619485,0.0,0.0,0.0,1025.09,496.147,0.368935,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.926,251.259,0.778459,839.078,247.355,0.796332,695.965,276.727,0.731612,891.931,261.117,0.688237
803.692,292.457,0.764823,811.574,509.89,0.46305,578.456,507.886,0.388751,490.288,715.618,0.0635533,0.0,0.0,0.0,1027.06,494.25,0.378663,1140.72,697.93,0.0981053,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.005,251.228,0.781145,839.084,247.344,0.786561,695.912,276.728,0.709228,893.825,261.104,0.677474
803.696,292.438,0.752307,809.661,509.897,0.46522,582.353,505.954,0.404029,521.638,715.615,0.0679474,0.0,0.0,0.0,1025.11,498.123,0.361769,1148.56,715.591,0.0903302,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.99,251.259,0.789215,839.083,245.444,0.808295,695.901,276.747,0.706024,891.931,261.038,0.684676
803.693,290.512,0.767562,809.624,509.879,0.459225,582.366,505.976,0.406577,517.714,715.614,0.073982,0.0,0.0,0.0,1023.14,494.204,0.373258,1142.66,715.588,0.0846528,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.968,251.255,0.791948,840.931,245.382,0.792517,695.9,276.746,0.696225,891.887,261.034,0.668917
803.716,290.532,0.772384,807.681,511.855,0.421697,576.496,507.942,0.36096,509.886,715.604,0.0556506,0.0,0.0,0.0,1021.22,498.106,0.350219,1144.63,715.592,0.0644396,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.948,249.341,0.779146,839.057,243.51,0.821179,695.931,276.711,0.714465,891.909,259.169,0.696606
801.798,292.379,0.751877,809.632,509.933,0.462673,582.383,505.969,0.397844,523.602,715.61,0.0535281,0.0,0.0,0.0,1023.15,494.24,0.383604,1136.81,684.214,0.213187,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.993,247.377,0.796972,838.977,243.502,0.83688,695.903,276.775,0.714597,889.953,259.112,0.696234
801.768,292.389,0.766811,807.71,511.821,0.447701,572.56,509.879,0.391998,0.0,0.0,0.0,0.0,0.0,0.0,1023.16,500.068,0.344368,1121.13,682.247,0.0866829,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.946,247.4,0.78459,839.009,243.523,0.825125,696.06,278.681,0.718378,888.012,259.167,0.667631
799.848,290.487,0.786106,807.662,515.736,0.436375,576.489,507.945,0.384556,515.75,715.607,0.0517125,0.0,0.0,0.0,1025.12,498.134,0.359328,1138.75,695.99,0.0792146,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.957,247.37,0.789918,839.001,243.459,0.856433,695.955,276.723,0.717058,891.912,259.033,0.729569
795.886,290.407,0.795924,809.66,509.948,0.431272,580.399,507.877,0.384289,503.996,715.614,0.0648121,0.0,0.0,0.0,1023.17,494.247,0.374496,1138.75,697.943,0.0887787,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745.028,247.318,0.796369,837.079,243.418,0.872332,695.944,276.723,0.694863,891.891,259.032,0.755404
801.769,290.488,0.785625,811.566,509.872,0.457348,586.233,502.059,0.422579,505.948,715.606,0.0642902,0.0,0.0,0.0,1027.11,498.106,0.362374,1134.84,682.277,0.0904811,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.962,249.297,0.796925,838.991,243.528,0.845061,695.918,276.752,0.696838,891.878,259.155,0.742381
803.734,292.418,0.771353,811.609,507.953,0.46012,582.342,505.96,0.383057,0.0,0.0,0.0,0.0,0.0,0.0,1023.18,496.16,0.380723,1121.13,680.316,0.116162,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.924,243.435,0.851385,839.068,243.54,0.843902,694.023,274.82,0.698119,893.864,259.107,0.724204
803.744,292.429,0.773317,815.482,507.962,0.469052,578.467,505.959,0.385732,529.458,715.615,0.0534506,0.0,0.0,0.0,1025.1,496.156,0.383603,1128.97,715.59,0.0765535,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.917,243.453,0.847124,839.071,243.533,0.845091,694.011,274.811,0.694082,893.865,259.097,0.716055
797.845,290.513,0.79525,813.536,511.816,0.448567,574.552,507.893,0.411282,509.878,715.609,0.0585278,0.0,0.0,0.0,1027.11,498.13,0.371554,1144.63,715.596,0.0849248,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.998,245.371,0.837066,839.026,245.416,0.815176,694.044,274.843,0.690745,891.895,259.144,0.708804
797.852,290.46,0.772815,813.52,509.888,0.454239,574.543,509.854,0.395885,509.89,715.609,0.0675762,0.0,0.0,0.0,1025.14,502.038,0.351007,1132.88,684.278,0.0721734,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,746.921,245.366,0.816852,840.937,243.437,0.81043,695.953,276.737,0.70598,893.839,259.067,0.740949
795.926,290.389,0.80068,807.691,511.825,0.439319,572.531,509.843,0.399917,492.245,715.613,0.0541857,0.0,0.0,0.0,1027.11,496.188,0.357624,1121.14,682.309,0.0884293,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744.995,245.366,0.825672,839.08,243.502,0.797184,695.995,274.717,0.710549,893.828,261.035,0.737721
