Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
860.576,315.945,0.707089,882.091,509.9,0.304625,635.245,504.013,0.258485,603.952,715.603,0.0516043,0.0,0.0,0.0,1103.5,507.942,0.304443,1197.55,715.612,0.140664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,782.184,261.14,0.723398,903.696,253.215,0.74815,707.773,274.768,0.648101,978.142,259.051,0.635266
856.639,310.071,0.6021,870.386,494.21,0.307316,647.025,490.269,0.282646,0.0,0.0,0.0,0.0,0.0,0.0,1123.08,494.238,0.259521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,778.329,259.135,0.673912,911.461,245.434,0.738525,717.543,284.584,0.621241,976.096,272.812,0.52108
868.394,306.126,0.657151,868.395,470.661,0.210394,672.493,474.613,0.227686,0.0,0.0,0.0,0.0,0.0,0.0,1126.99,502.043,0.196666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.004,261.139,0.650572,901.724,263.0,0.535403,733.229,286.547,0.456708,978.16,272.753,0.382736
860.559,306.153,0.614402,860.555,464.842,0.180602,670.537,466.768,0.253702,0.0,0.0,0.0,0.0,0.0,0.0,1138.74,502.02,0.246346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.706,266.958,0.626311,889.988,268.905,0.507551,735.186,282.589,0.532666,981.993,266.961,0.46479
840.95,72.9687,0.10396,805.661,71.1238,0.499591,805.734,71.0814,0.449749,811.568,116.049,0.168903,0.0,0.0,0.0,792.084,69.1268,0.376774,0.0,0.0,0.0,0.0,0.0,0.0,750.865,133.715,0.544693,729.365,194.451,0.485895,721.446,251.254,0.444765,742.976,129.807,0.514588,719.528,190.561,0.381765,715.655,251.284,0.511499,837.069,63.2323,0.104966,844.901,69.0363,0.0656159,825.291,57.3008,0.288149,0.0,0.0,0.0
884.121,306.084,0.516032,891.91,462.883,0.161986,705.771,455.01,0.235298,0.0,0.0,0.0,0.0,0.0,0.0,1150.53,503.993,0.265963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848.807,274.742,0.366717,915.436,259.158,0.654958,764.571,304.113,0.16842,991.844,263.024,0.43588
899.705,317.874,0.309223,893.87,480.505,0.101751,676.381,472.65,0.226915,0.0,0.0,0.0,0.0,0.0,0.0,1146.58,503.979,0.233906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,846.853,292.403,0.194379,917.338,251.251,0.210852,762.621,313.972,0.198587,991.819,263.04,0.138447
841.011,68.9748,0.0678977,819.356,70.9752,0.60341,821.418,71.0816,0.625866,809.604,118.07,0.417706,833.135,120.067,0.17111,807.732,65.1638,0.471628,0.0,0.0,0.0,0.0,0.0,0.0,760.643,137.638,0.579131,741.046,198.378,0.559628,729.308,257.116,0.519782,746.91,131.761,0.555395,727.39,196.46,0.576234,727.418,259.061,0.648097,848.798,55.4268,0.0769522,0.0,0.0,0.0,839.064,55.3067,0.377969,0.0,0.0,0.0
903.698,321.867,0.610909,899.733,507.875,0.268677,656.795,498.128,0.230882,0.0,0.0,0.0,0.0,0.0,0.0,1154.41,509.891,0.331694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.676,278.692,0.509618,935.015,263.018,0.502761,750.859,272.862,0.456873,1009.38,255.171,0.514041
909.544,329.622,0.640097,909.544,507.895,0.226027,668.561,488.336,0.215898,0.0,0.0,0.0,0.0,0.0,0.0,1156.38,509.879,0.337257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850.741,315.898,0.376067,934.998,272.772,0.546791,750.818,274.815,0.397194,1009.43,257.081,0.590077
