Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
400.902,269.96,0.817035,400.901,364.984,0.552662,284.125,371.387,0.322587,0.0,0.0,0.0,0.0,0.0,0.0,507.434,362.407,0.52965,593.411,445.848,0.263102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.665,244.368,0.863481,423.988,240.501,0.888357,338.05,255.893,0.72385,453.529,248.204,0.686708
400.924,268.741,0.814887,398.361,366.273,0.537596,282.827,372.688,0.328293,0.0,0.0,0.0,0.0,0.0,0.0,507.427,362.427,0.512872,592.142,445.81,0.265895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.682,245.616,0.864126,423.983,240.484,0.881999,340.565,257.183,0.739874,453.515,249.437,0.688563
400.929,268.726,0.798687,398.337,367.555,0.529774,280.276,373.962,0.319709,0.0,0.0,0.0,0.0,0.0,0.0,507.445,363.652,0.513252,592.132,444.561,0.278913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.661,244.347,0.855675,423.987,240.463,0.873963,338.048,254.627,0.722616,453.508,249.447,0.676804
400.901,269.971,0.810158,398.367,367.556,0.531499,282.827,373.961,0.325532,0.0,0.0,0.0,0.0,0.0,0.0,507.447,363.649,0.528893,590.881,444.56,0.294487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.648,244.336,0.84718,423.975,240.474,0.87356,339.304,254.639,0.728364,452.269,249.433,0.679198
399.637,268.733,0.805952,399.621,367.536,0.546233,284.124,373.956,0.344472,0.0,0.0,0.0,0.0,0.0,0.0,507.458,363.666,0.533242,590.86,445.825,0.302579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.65,244.353,0.852201,422.714,240.505,0.855545,339.304,255.888,0.716522,452.247,249.434,0.677779
399.621,268.734,0.807193,397.081,368.825,0.535011,282.846,373.987,0.339089,0.0,0.0,0.0,0.0,0.0,0.0,507.458,363.673,0.529145,590.869,445.832,0.29768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.642,244.347,0.855355,421.473,240.507,0.860955,339.297,255.878,0.72098,452.263,249.449,0.679899
399.63,268.741,0.804469,397.094,370.096,0.531409,282.843,373.961,0.347691,0.0,0.0,0.0,0.0,0.0,0.0,508.688,363.718,0.519546,590.881,445.849,0.283211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.645,244.368,0.849185,422.705,240.498,0.860879,339.301,255.893,0.720298,452.232,248.193,0.672843
399.649,268.733,0.793997,397.09,367.536,0.547135,284.126,371.405,0.349829,0.0,0.0,0.0,0.0,0.0,0.0,507.46,363.71,0.506828,590.888,445.828,0.285144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.633,244.332,0.843561,422.72,240.495,0.861852,338.051,254.611,0.731723,452.24,250.727,0.686597
399.642,268.733,0.795718,397.095,366.293,0.552661,285.402,370.116,0.353618,0.0,0.0,0.0,0.0,0.0,0.0,507.458,363.708,0.508081,590.888,445.828,0.28534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.639,244.325,0.849103,422.719,240.496,0.861964,339.304,254.618,0.732964,452.237,250.73,0.686211
399.63,268.726,0.792337,398.332,367.561,0.545824,284.122,371.396,0.357391,0.0,0.0,0.0,0.0,0.0,0.0,508.699,363.73,0.493239,590.879,447.116,0.261432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372.638,244.334,0.845229,422.729,240.484,0.857832,338.032,254.593,0.72804,452.233,248.19,0.641994
