Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
425.279,231.507,0.508787,426.588,308.509,0.157722,252.063,263.582,0.242574,157.054,352.126,0.218965,0.0,0.0,0.0,594.712,271.278,0.259307,712.742,362.431,0.300122,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366.293,173.763,0.651273,467.656,180.142,0.816669,311.051,176.299,0.514148,515.14,180.173,0.0685109
425.284,231.525,0.516847,427.868,311.076,0.118999,253.327,264.872,0.211949,157.073,353.426,0.188826,0.0,0.0,0.0,598.557,273.879,0.244574,710.183,363.671,0.230482,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.546,176.328,0.639771,467.669,180.169,0.808312,311.054,177.574,0.491653,0.0,0.0,0.0
425.276,232.8,0.49659,426.564,309.787,0.0962724,250.776,263.603,0.226023,157.064,353.426,0.159518,0.0,0.0,0.0,597.265,273.864,0.243181,708.908,364.985,0.20094,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.098,177.567,0.616465,467.658,180.119,0.784154,309.803,175.055,0.498012,516.402,182.741,0.0591331
423.996,231.523,0.541748,424.019,313.629,0.129922,250.732,263.595,0.260911,157.068,354.734,0.162082,0.0,0.0,0.0,598.547,280.286,0.226959,703.818,364.973,0.165559,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367.558,177.593,0.639906,467.683,180.169,0.787494,309.781,176.307,0.512615,516.413,185.304,0.0619395
422.744,231.479,0.543811,422.724,312.357,0.141642,250.751,263.601,0.253165,157.049,352.13,0.185109,0.0,0.0,0.0,598.554,277.722,0.22513,706.364,364.98,0.0876529,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.986,177.593,0.648491,467.661,180.178,0.774479,308.503,175.058,0.509263,516.387,185.31,0.0550232
424.007,231.493,0.531932,425.285,312.347,0.153816,250.741,262.339,0.264842,157.055,353.416,0.174421,0.0,0.0,0.0,598.56,279.007,0.239541,706.363,370.107,0.0861796,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.97,177.577,0.648925,467.661,180.184,0.76202,308.495,173.739,0.506629,515.133,181.46,0.0602506
424.006,231.535,0.523111,424.012,311.068,0.122378,250.748,263.592,0.247532,158.329,352.142,0.137762,0.0,0.0,0.0,599.821,278.989,0.248607,707.641,367.551,0.0712393,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.952,175.022,0.620487,466.384,180.175,0.775659,308.495,175.034,0.501766,515.137,178.877,0.0604686
422.719,234.066,0.511364,425.296,313.632,0.105057,249.473,266.164,0.215112,157.07,357.281,0.0803672,0.0,0.0,0.0,599.845,277.721,0.232641,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.983,177.609,0.660905,467.618,180.215,0.774997,308.492,172.466,0.516093,517.696,178.885,0.0893026
422.721,234.065,0.510143,425.291,313.631,0.106766,249.471,266.16,0.217707,157.069,355.998,0.0904384,0.0,0.0,0.0,599.85,277.724,0.229289,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.982,177.608,0.658473,467.622,180.213,0.773317,308.497,172.47,0.515212,517.697,178.876,0.0901165
422.721,234.066,0.509891,425.294,312.378,0.106619,249.471,266.16,0.217977,157.069,356.0,0.0907197,0.0,0.0,0.0,599.847,277.713,0.234148,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,364.982,177.608,0.65961,467.622,180.213,0.773287,308.492,172.471,0.517914,517.698,178.874,0.0890359
