Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
338.511,265.403,0.773465,317.649,388.125,0.50116,194.984,381.608,0.401227,140.171,476.919,0.0611076,0.0,0.0,0.0,446.881,386.836,0.37913,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.218,236.75,0.817813,360.75,235.444,0.889458,271.993,253.69,0.648327,392.08,247.167,0.490905
338.542,265.394,0.776962,317.672,386.849,0.484423,197.579,380.323,0.408063,140.153,476.919,0.0519586,0.0,0.0,0.0,448.17,385.515,0.385976,506.886,476.929,0.0570374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307.242,236.771,0.825197,362.018,235.389,0.894562,271.991,253.691,0.656848,393.364,245.858,0.517635
338.547,265.407,0.785859,318.96,386.845,0.474108,194.987,380.311,0.408272,137.552,476.92,0.0502769,0.0,0.0,0.0,449.484,384.236,0.397983,505.613,476.927,0.0550331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.477,236.72,0.831659,362.014,235.392,0.920545,271.993,252.415,0.639478,392.05,244.602,0.53458
338.586,265.392,0.788746,318.934,389.409,0.488067,194.992,382.91,0.3886,140.165,476.92,0.0511577,0.0,0.0,0.0,449.477,386.819,0.389356,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.508,236.718,0.835152,362.048,234.184,0.913967,274.548,254.965,0.691013,392.035,245.864,0.534611
339.827,265.421,0.794397,318.963,388.128,0.488975,196.275,381.595,0.412178,0.0,0.0,0.0,0.0,0.0,0.0,449.471,388.126,0.372458,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.501,236.715,0.841049,362.021,234.16,0.920621,274.547,253.721,0.681356,390.745,244.529,0.511068
339.874,265.385,0.800244,318.965,388.125,0.485621,194.978,382.922,0.39336,0.0,0.0,0.0,0.0,0.0,0.0,448.184,388.123,0.380173,504.277,476.931,0.0507177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.519,236.744,0.82064,362.009,235.379,0.911777,274.574,254.987,0.710266,390.717,243.247,0.5128
339.859,264.167,0.805461,320.26,386.814,0.488501,196.27,380.316,0.405407,144.058,476.918,0.054151,0.0,0.0,0.0,449.468,390.734,0.383641,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.508,239.325,0.803916,362.015,235.431,0.891121,274.563,255.009,0.730621,390.782,244.54,0.522422
339.848,264.136,0.799255,320.29,382.943,0.486753,194.963,381.611,0.405401,140.171,476.92,0.0522835,0.0,0.0,0.0,448.167,381.594,0.413962,499.073,476.928,0.050653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.515,238.03,0.821278,362.021,235.398,0.893577,274.545,255.046,0.725489,390.724,244.575,0.510584
339.834,264.15,0.811878,319.004,385.525,0.483656,194.975,381.609,0.401953,0.0,0.0,0.0,0.0,0.0,0.0,446.863,381.644,0.404101,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.507,236.759,0.835459,362.03,235.385,0.903486,274.571,255.007,0.728178,390.696,245.848,0.398475
339.806,265.387,0.806044,318.992,386.835,0.485527,196.263,380.303,0.419505,136.245,476.92,0.0570529,0.0,0.0,0.0,448.187,388.142,0.380557,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308.493,236.775,0.836533,362.036,235.381,0.912659,274.564,255.001,0.732919,390.733,244.598,0.492129
