Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
329.462,142.792,0.794981,346.376,281.113,0.230724,164.967,295.471,0.270801,110.178,476.911,0.153367,0.0,0.0,0.0,495.178,262.827,0.295571,573.468,452.088,0.0563311,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.536,104.89,0.809106,369.844,108.868,0.893078,245.858,121.919,0.683316,414.223,124.472,0.67374
329.432,142.763,0.804913,345.072,282.409,0.231191,166.25,295.477,0.29544,112.754,476.909,0.133553,0.0,0.0,0.0,493.866,261.531,0.29006,573.473,456.007,0.0809127,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.547,104.909,0.803499,369.833,108.848,0.883031,245.874,121.895,0.689526,414.221,121.908,0.696025
329.384,141.509,0.821199,347.683,281.111,0.238613,166.256,296.766,0.278473,111.435,476.913,0.140003,0.0,0.0,0.0,495.161,261.526,0.286526,577.391,456.033,0.0568692,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.256,104.926,0.810419,369.838,108.846,0.879712,245.863,123.192,0.687116,414.227,121.905,0.697457
329.403,142.748,0.825347,346.364,282.428,0.232758,166.27,298.068,0.264067,111.423,476.911,0.136903,0.0,0.0,0.0,496.45,262.85,0.291542,577.38,461.237,0.0956556,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.261,104.899,0.813148,369.834,108.848,0.881847,245.866,123.169,0.697119,414.226,121.905,0.687576
329.405,142.767,0.821801,348.983,283.72,0.245346,164.969,299.388,0.234148,110.179,476.913,0.11939,0.0,0.0,0.0,493.859,260.243,0.303056,578.7,457.332,0.0916289,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.267,103.628,0.805423,369.84,108.852,0.881506,245.87,120.631,0.71475,414.22,121.896,0.7118
329.388,142.793,0.812945,350.301,285.016,0.252536,164.96,299.383,0.240104,111.423,476.912,0.143134,0.0,0.0,0.0,496.452,262.841,0.316985,590.452,476.894,0.0632027,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.23,104.937,0.806223,369.825,110.118,0.86508,245.852,120.602,0.724584,414.248,120.588,0.723183
329.359,144.062,0.795265,350.306,285.012,0.250313,166.264,296.784,0.249718,110.179,476.909,0.154094,0.0,0.0,0.0,495.175,261.542,0.319441,591.759,476.89,0.05412,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.255,107.516,0.808047,368.553,110.167,0.834259,244.615,119.29,0.718848,414.267,120.535,0.716086
329.376,142.807,0.798978,348.997,286.333,0.252573,166.262,296.777,0.26258,111.435,476.907,0.14946,0.0,0.0,0.0,495.178,262.836,0.315578,591.752,476.895,0.0676062,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290.272,107.543,0.815482,369.846,110.132,0.84917,244.613,119.243,0.719745,414.28,120.539,0.68496
329.385,142.805,0.800137,351.593,282.413,0.241925,166.255,295.478,0.257659,111.439,476.903,0.138645,0.0,0.0,0.0,496.457,264.134,0.313587,591.75,476.899,0.0735816,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292.841,106.207,0.789752,368.58,110.102,0.840437,245.836,119.275,0.720734,414.25,120.532,0.710289
329.386,144.052,0.801558,351.594,285.018,0.245873,164.965,296.779,0.248708,111.429,476.903,0.148176,0.0,0.0,0.0,493.859,261.522,0.307319,586.528,476.894,0.0813197,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291.535,107.531,0.823506,369.834,110.097,0.847213,245.843,120.549,0.719927,414.266,119.288,0.729199
