Nose_X,Nose_Y,Nose_C,Neck_X,Neck_Y,Neck_C,RShoulder_X,RShoulder_Y,RShoulder_C,RElbow_X,RElbow_Y,RElbow_C,RWrist_X,RWrist_Y,RWrist_C,LShoulder_X,LShoulder_Y,LShoulder_C,LElbow_X,LElbow_Y,LElbow_C,LWrist_X,LWrist_Y,LWrist_C,RHip_X,RHip_Y,RHip_C,RKnee_X,RKnee_Y,RKnee_C,RAnkle_X,RAnkle_Y,RAnkle_C,LHip_X,LHip_Y,LHip_C,LKnee_X,LKnee_Y,LKnee_C,LAnkle_X,LAnkle_Y,LAnkle_C,REye_X,REye_Y,REye_C,LEye_X,LEye_Y,LEye_C,REar_X,REar_Y,REar_C,LEar_X,LEar_Y,LEar_C
364.711,300.79,0.833176,382.595,428.601,0.387086,244.6,431.175,0.328282,0,0,0,0,0,0,519.322,420.926,0.465673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.683,271.48,0.885993,391.545,271.448,0.894199,307.218,279.064,0.748671,424.797,276.537,0.788597
364.726,300.787,0.814654,381.303,428.594,0.3761,242.058,432.449,0.358574,0,0,0,0,0,0,518.088,419.679,0.457896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.701,272.712,0.875424,392.767,271.437,0.886691,308.448,277.823,0.759897,426.036,275.249,0.767154
364.718,300.83,0.837614,381.303,427.35,0.377556,242.058,432.44,0.375304,0,0,0,0,0,0,519.328,419.65,0.452943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.718,271.477,0.898169,392.767,271.448,0.902309,307.2,279.093,0.764702,426.061,275.246,0.755814
364.725,300.842,0.833131,378.757,427.329,0.387301,243.297,431.149,0.376472,0,0,0,0,0,0,518.069,419.651,0.440253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.715,271.463,0.894041,392.771,271.453,0.895044,307.203,279.084,0.757377,426.069,273.968,0.762489
364.706,300.837,0.844423,380.03,428.607,0.382462,242.045,432.425,0.378976,0,0,0,0,0,0,518.075,420.918,0.439921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.74,271.479,0.895104,392.769,271.462,0.891502,307.206,279.069,0.754674,426.078,273.989,0.748588
364.706,300.837,0.843765,380.032,428.608,0.382645,242.044,432.426,0.379388,0,0,0,0,0,0,518.074,419.677,0.440293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.739,271.481,0.895221,392.769,271.464,0.890895,307.207,279.072,0.754875,426.075,273.985,0.75082
364.706,300.837,0.843781,380.032,428.609,0.382637,242.044,432.426,0.379488,0,0,0,0,0,0,518.074,419.678,0.440241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.739,271.481,0.895209,392.769,271.464,0.890888,307.207,279.072,0.754886,426.075,273.985,0.7508
364.706,300.837,0.843781,380.032,428.609,0.382637,242.044,432.426,0.379488,0,0,0,0,0,0,518.074,419.678,0.440247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.739,271.481,0.895209,392.769,271.464,0.890888,307.207,279.072,0.754886,426.075,273.985,0.7508
364.687,302.067,0.81154,380.059,427.342,0.371953,242.05,432.452,0.373663,0,0,0,0,0,0,518.088,420.922,0.449441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.705,272.719,0.861306,391.57,271.46,0.882762,307.202,280.309,0.764377,426.061,274.001,0.738849
363.481,302.081,0.818536,380.057,427.339,0.375009,242.055,432.443,0.381037,0,0,0,0,0,0,518.086,419.672,0.450341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341.684,272.726,0.860086,391.559,271.47,0.881044,304.665,280.351,0.779205,426.037,274.001,0.728802
